,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
627711,IN10173886,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,23DEC2019:07:06:49,81
628158,IN10173965,AWAITCHG,ITS00332,Secure Remote Access,Secure Remote Access,31DEC2019:11:51:12,45
628786,IN10174097,AWAITCHG,DC000119,Other Activities,Other - Data Centre,23DEC2019:11:38:41,81
628882,IN10174114,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),23DEC2019:11:25:04,24
628993,IN10174131,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,23DEC2019:13:22:51,4
628994,IN10174131,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,24DEC2019:07:46:23,103
629144,IN10174159,AWAITCHG,ITS00321,Directory Services,Directory Services,23DEC2019:15:58:55,0
629145,IN10174159,AWAITCHG,ITS00321,Directory Services,Directory Services,23DEC2019:15:59:16,6
629357,IN10174199,AWAITCHG,NW000414,Contact Centre,Contact Centre,10MAR2020:11:33:56,300
629503,IN10174228,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,14FEB2020:12:08:40,159
629504,IN10174228,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25FEB2020:10:19:04,91
629505,IN10174228,AWAITCHG,ESI00011,Other Activities,Other - Service Management,09MAR2020:11:21:15,0
630256,IN10174389,AWAITCHG,ESI00011,Other Activities,Other - Service Management,31DEC2019:08:40:11,139
630257,IN10174389,AWAITCHG,ITS00345,Firewall,Firewall,20JAN2020:13:17:07,0
632214,IN10174801,AWAITCHG,ESI00011,Other Activities,Other - Service Management,09JAN2020:08:01:54,794
632315,IN10174819,AWAITCHG,DC000119,Other Activities,Other - Data Centre,06JAN2020:12:37:15,10
632381,IN10174834,AWAITCHG,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,22JAN2020:07:32:12,244
633606,IN10175071,AWAITCHG,NW000414,Contact Centre,Contact Centre,08JAN2020:12:59:00,0
633607,IN10175071,AWAITCHG,NW000414,Contact Centre,Contact Centre,08JAN2020:12:59:18,840
633858,IN10175117,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,06JAN2020:12:01:21,12
633934,IN10175132,AWAITCHG,ITS00341,Firewall,Firewall,08JAN2020:11:40:02,18
634005,IN10175147,AWAITCHG,NW000463,GC WAN,GC WAN,06JAN2020:15:06:22,2
634016,IN10175149,AWAITCHG,ESI00011,Other Activities,Other - Service Management,06JAN2020:14:53:00,96
634160,IN10175177,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,16JAN2020:10:27:04,66
634209,IN10175186,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,10JAN2020:16:05:35,26
634241,IN10175191,AWAITCHG,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,07JAN2020:11:31:28,1
634242,IN10175191,AWAITCHG,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,07JAN2020:12:33:13,48
634439,IN10175231,AWAITCHG,DC000118,Storage,Storage,09JAN2020:11:16:40,0
634682,IN10175272,AWAITCHG,ESI00011,Other Activities,Other - Service Management,07JAN2020:14:47:06,88
634757,IN10175285,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,07JAN2020:14:37:13,15
634997,IN10175330,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,07JAN2020:18:53:49,3
635087,IN10175344,AWAITCHG,NW000401,Intra-building Network Services,IBN - Data Centre Network,16JAN2020:14:00:49,164
635986,IN10175516,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,13JAN2020:12:13:42,402
635987,IN10175516,AWAITCHG,ITS00321,Directory Services,Directory Services,02MAR2020:08:26:39,5
635988,IN10175516,AWAITCHG,ITS00321,Directory Services,Directory Services,02MAR2020:13:35:37,0
636118,IN10175540,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,15JAN2020:13:06:03,687
636260,IN10175560,AWAITCHG,NW000431,GC WAN,GC WAN,13JAN2020:11:22:26,0
636261,IN10175560,AWAITCHG,NW000431,GC WAN,GC WAN,13JAN2020:11:57:08,31
636412,IN10175592,AWAITCHG,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,09JAN2020:11:57:43,16
636626,IN10175629,AWAITCHG,EDC00010,Directory Services,Directory Services,10JAN2020:07:52:11,42
636684,IN10175640,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,09JAN2020:16:48:43,17
637250,IN10175730,AWAITCHG,EDC00010,Directory Services,Directory Services,10JAN2020:14:09:51,17
637491,IN10175785,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,13JAN2020:09:21:35,4
637528,IN10175792,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10JAN2020:07:34:11,64
637987,IN10175876,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,14JAN2020:13:06:24,39
638482,IN10175998,AWAITCHG,DC000117,Storage,Storage,05MAY2020:18:15:19,290
638483,IN10175998,AWAITCHG,DC000117,Storage,Storage,16JUN2020:22:59:59,9
639380,IN10176181,AWAITCHG,NW000463,GC WAN,GC WAN,13JAN2020:07:50:28,20
639558,IN10176216,AWAITCHG,COR00553,Other Activities,Other - Internal Services & Strategy,14JAN2020:10:49:41,6
639581,IN10176221,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13JAN2020:09:05:52,52
639830,IN10176266,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,13JAN2020:11:19:53,231
639959,IN10176291,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,16JAN2020:09:54:06,0
639960,IN10176291,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,16JAN2020:10:21:46,69
639966,IN10176292,AWAITCHG,ITS00321,Directory Services,Directory Services,14JAN2020:09:20:02,20
639990,IN10176297,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,13JAN2020:13:12:29,25
639991,IN10176297,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,16JAN2020:09:02:41,22
640283,IN10176362,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,15JAN2020:08:45:33,33
640302,IN10176365,AWAITCHG,ESI00011,Other Activities,Other - Service Management,16JAN2020:09:51:16,5
640303,IN10176365,AWAITCHG,ESI00011,Other Activities,Other - Service Management,16JAN2020:15:34:42,167
641081,IN10176511,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,07FEB2020:14:01:25,0
641115,IN10176516,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,02MAR2020:13:40:01,25
641116,IN10176516,AWAITCHG,ITS00341,Firewall,Firewall,03MAR2020:11:30:39,3
641153,IN10176524,AWAITCHG,ITS00321,Directory Services,Directory Services,15JAN2020:11:40:38,35
641532,IN10176599,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),15JAN2020:03:10:39,61
642291,IN10176751,AWAITCHG,ESI00011,Other Activities,Other - Service Management,23JAN2020:11:00:31,122
642604,IN10176802,AWAITCHG,NW000431,GC WAN,GC WAN,28JAN2020:16:37:50,267
642605,IN10176802,AWAITCHG,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,03FEB2020:14:29:42,0
642834,IN10176843,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,21JAN2020:11:14:10,67
642835,IN10176843,AWAITCHG,EDC00010,Directory Services,Directory Services,29JAN2020:09:26:56,0
643098,IN10176890,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,16JAN2020:15:00:42,36
643125,IN10176893,AWAITCHG,NW000453,Intra-building Network Services,IBN - GC LAN,04MAR2020:09:58:25,1158
643438,IN10176948,AWAITCHG,DC000134,High-performance Computing,High-performance Computing,17JAN2020:08:16:30,1
644061,IN10177056,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,21JAN2020:07:53:48,40
644477,IN10177143,AWAITCHG,DC000191,Midrange,Midrange,24JAN2020:12:59:39,1
644478,IN10177143,AWAITCHG,DC000209,Midrange,Midrange,24JAN2020:13:05:04,1
644906,IN10177242,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),18JAN2020:19:07:19,21
644907,IN10177242,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),22JAN2020:08:07:15,0
645525,IN10177368,AWAITCHG,NW000450,Intra-building Network Services,IBN - GC LAN,20JAN2020:15:58:12,847
645526,IN10177368,AWAITCHG,ESI00011,Other Activities,Other - Service Management,21FEB2020:13:19:34,610
645561,IN10177373,AWAITCHG,NS000108,Firewall,Firewall,20JAN2020:10:38:39,726
645562,IN10177373,AWAITCHG,NS000108,Firewall,Firewall,04MAY2020:06:45:14,53
645563,IN10177373,AWAITCHG,NS000100,0,To be determined,04MAY2020:07:15:13,52
645564,IN10177373,AWAITCHG,ITS00102,Other Activities,Other - Security,04MAY2020:09:45:13,50
645726,IN10177406,AWAITCHG,ESI00011,Other Activities,Other - Service Management,20JAN2020:14:36:48,148
646064,IN10177469,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,29JAN2020:12:36:57,229
646358,IN10177526,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),21JAN2020:07:49:26,10
646363,IN10177527,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),21JAN2020:08:37:58,9
646460,IN10177560,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,21JAN2020:11:01:12,17
646494,IN10177566,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,22JAN2020:07:49:16,136
646735,IN10177629,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29JAN2020:14:29:27,754
646907,IN10177674,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,22JAN2020:07:14:12,0
646908,IN10177674,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,22JAN2020:07:14:19,21
646909,IN10177674,AWAITCHG,EDC00010,Directory Services,Directory Services,22JAN2020:07:18:44,0
647121,IN10177807,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,27JAN2020:09:41:44,61
647128,IN10177809,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,22JAN2020:07:28:14,13
647129,IN10177809,AWAITCHG,EDC00010,Directory Services,Directory Services,22JAN2020:07:53:25,0
647130,IN10177809,AWAITCHG,EDC00010,Directory Services,Directory Services,22JAN2020:08:37:43,0
648347,IN10178052,AWAITCHG,NW000430,Intra-building Network Services,IBN - Data Centre Network,30JAN2020:11:25:56,118
648640,IN10178103,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,27JAN2020:11:08:58,0
648959,IN10178162,AWAITCHG,COR00552,Other Activities,Other - Internal Services & Strategy,24JAN2020:16:07:40,8
649022,IN10178174,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,04FEB2020:11:23:37,157
649572,IN10178273,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,03MAR2020:09:13:48,8
649701,IN10178293,AWAITCHG,DC000119,Other Activities,Other - Data Centre,30JAN2020:10:18:21,139
649877,IN10178322,AWAITCHG,EDC00010,Directory Services,Directory Services,04FEB2020:10:09:44,331
649878,IN10178322,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,05FEB2020:08:26:47,1
649879,IN10178322,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,05FEB2020:09:41:03,0
650018,IN10178346,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,24JAN2020:17:07:50,295
650026,IN10178347,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,24JAN2020:17:10:15,28
650122,IN10178367,AWAITCHG,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,20FEB2020:11:30:06,32
650845,IN10178510,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27JAN2020:09:44:07,34
650871,IN10178515,AWAITCHG,DC000119,Other Activities,Other - Data Centre,30JAN2020:10:16:22,50
651031,IN10178551,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27JAN2020:08:13:23,9
651032,IN10178551,AWAITCHG,ITS00343,Firewall,Firewall,27JAN2020:14:19:08,0
651033,IN10178551,AWAITCHG,ITS00343,Firewall,Firewall,27JAN2020:15:04:52,3
651044,IN10178552,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27JAN2020:09:58:46,800
651269,IN10178621,AWAITCHG,DC000152,Middleware,Middleware,26JAN2020:07:48:30,20
651760,IN10178744,AWAITCHG,DC000119,Other Activities,Other - Data Centre,04FEB2020:07:59:41,111
651783,IN10178749,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27JAN2020:12:38:59,1030
651784,IN10178749,AWAITCHG,NW000407,Intra-building Network Services,IBN - GC LAN,09MAR2020:09:05:48,759
651785,IN10178749,AWAITCHG,ESI00011,Other Activities,Other - Service Management,23JUN2020:12:51:18,25
651786,IN10178749,AWAITCHG,NW000486,Classified Infrastructure,Classified Infrastructure - GCSI - Hosting Environment,26JUN2020:07:52:56,0
652237,IN10178819,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,29JAN2020:14:15:45,6
652305,IN10178853,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,29JAN2020:10:04:46,41
652441,IN10178873,AWAITCHG,DC000152,Middleware,Middleware,27JAN2020:17:50:03,18
652452,IN10178875,AWAITCHG,ESI00011,Other Activities,Other - Service Management,28JAN2020:08:20:11,805
652587,IN10178904,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,26JUN2020:10:42:05,2118
652588,IN10178904,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,03MAY2021:09:35:40,139
652589,IN10178904,AWAITCHG,NW000517,Intra-building Network Services,IBN - GC Wi-Fi,03MAY2021:10:05:41,138
652733,IN10178927,AWAITCHG,DC000117,Storage,Storage,31JAN2020:16:20:45,1224
652734,IN10178927,AWAITCHG,ESI00011,Other Activities,Other - Service Management,28JUL2020:10:23:11,0
653098,IN10178998,AWAITCHG,ESI00011,Other Activities,Other - Service Management,30JAN2020:12:18:12,88
653099,IN10178998,AWAITCHG,DC000119,Other Activities,Other - Data Centre,03FEB2020:11:34:04,31
653143,IN10179005,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,29JAN2020:08:37:39,239
653144,IN10179005,AWAITCHG,COR00557,Other Activities,Other - Internal Services & Strategy,11FEB2020:15:11:06,143
653145,IN10179005,AWAITCHG,ITS00380,Directory Services,Directory Services,03MAR2020:07:15:50,1
653146,IN10179005,AWAITCHG,ITS00380,Directory Services,Directory Services,03MAR2020:08:22:48,0
653170,IN10179010,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,29JAN2020:08:59:33,11
653658,IN10179098,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,04FEB2020:08:31:51,81
653936,IN10179147,AWAITCHG,NW000417,GC WAN,GC WAN,17AUG2020:11:21:48,0
653956,IN10179150,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,03FEB2020:13:26:18,6
653958,IN10179150,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,04FEB2020:10:03:06,83
654283,IN10179210,AWAITCHG,ITS00330,Internal Credential Management (ICM),Internal Credential Management (ICM),29JAN2020:14:47:58,3
654402,IN10179230,AWAITCHG,ITS00330,Internal Credential Management (ICM),Internal Credential Management (ICM),29JAN2020:14:49:35,3
654752,IN10179296,AWAITCHG,DC000141,Middleware,Middleware,30JAN2020:14:19:52,0
654925,IN10179328,AWAITCHG,COR00553,Other Activities,Other - Internal Services & Strategy,03FEB2020:05:09:15,150
655082,IN10179361,AWAITCHG,ESI00011,Other Activities,Other - Service Management,04FEB2020:11:35:24,13
655083,IN10179361,AWAITCHG,ESI00011,Other Activities,Other - Service Management,05FEB2020:15:21:58,751
655117,IN10179366,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,30JAN2020:08:11:32,162
655498,IN10179439,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,31JAN2020:13:40:43,20
656193,IN10179579,AWAITCHG,DC000119,Other Activities,Other - Data Centre,07FEB2020:11:18:46,593
656194,IN10179579,AWAITCHG,DC000119,Other Activities,Other - Data Centre,04MAY2020:15:13:00,0
656425,IN10179621,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,07FEB2020:13:10:31,11
656503,IN10179634,AWAITCHG,DC000141,Middleware,Middleware,03FEB2020:14:23:32,0
656504,IN10179634,AWAITCHG,DC000141,Middleware,Middleware,03FEB2020:14:41:05,100
656505,IN10179634,AWAITCHG,DC000140,Database,Database,17FEB2020:14:44:47,97
656506,IN10179634,AWAITCHG,DC000141,Middleware,Middleware,17FEB2020:14:48:50,0
656507,IN10179634,AWAITCHG,DC000141,Middleware,Middleware,17FEB2020:15:20:11,0
656508,IN10179634,AWAITCHG,DC000141,Middleware,Middleware,17FEB2020:15:26:06,4
656509,IN10179634,AWAITCHG,DC000141,Middleware,Middleware,18FEB2020:09:30:06,92
657503,IN10179826,AWAITCHG,ESI00011,Other Activities,Other - Service Management,03FEB2020:08:09:37,25
657568,IN10179838,AWAITCHG,ESI00011,Other Activities,Other - Service Management,04FEB2020:10:25:30,41
657677,IN10179864,AWAITCHG,ESI00011,Other Activities,Other - Service Management,03FEB2020:12:12:45,748
657679,IN10179864,AWAITCHG,ESI00011,Other Activities,Other - Service Management,21MAY2020:11:08:03,33
658181,IN10180016,AWAITCHG,DC000152,Middleware,Middleware,24FEB2020:07:41:17,159
658332,IN10180057,AWAITCHG,NW000448,Intra-building Network Services,IBN - GC LAN,06FEB2020:08:53:14,48
658333,IN10180057,AWAITCHG,NW000448,Intra-building Network Services,IBN - GC LAN,12FEB2020:17:18:42,0
658334,IN10180057,AWAITCHG,NW000448,Intra-building Network Services,IBN - GC LAN,12FEB2020:17:48:42,23
658335,IN10180057,AWAITCHG,0,0,0,12FEB2020:18:18:42,0
658601,IN10180108,AWAITCHG,ITS00327,Other Activities,Other - Security,05FEB2020:10:12:02,8
659204,IN10180212,AWAITCHG,NW000446,Intra-building Network Services,IBN - GC LAN,05FEB2020:15:11:27,31
659340,IN10180236,AWAITCHG,ESI00011,Other Activities,Other - Service Management,05FEB2020:09:10:55,4
659443,IN10180253,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,04FEB2020:09:29:56,22
659444,IN10180253,AWAITCHG,ESI00011,Other Activities,Other - Service Management,05FEB2020:10:48:13,0
659841,IN10180330,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,13FEB2020:14:29:37,340
660086,IN10180376,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,05FEB2020:07:02:22,2
660087,IN10180376,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,05FEB2020:09:30:58,0
660223,IN10180401,AWAITCHG,ITS00380,Directory Services,Directory Services,05MAR2020:09:19:52,10
660279,IN10180411,AWAITCHG,EDC00010,Directory Services,Directory Services,05FEB2020:08:43:00,22
660680,IN10180486,AWAITCHG,EDC00010,Directory Services,Directory Services,12FEB2020:14:02:07,11
661103,IN10180563,AWAITCHG,ESI00011,Other Activities,Other - Service Management,07FEB2020:09:51:24,74
661611,IN10180656,AWAITCHG,NW000417,GC WAN,GC WAN,10FEB2020:19:01:02,2
661857,IN10180706,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,26FEB2020:08:01:40,0
661979,IN10180729,AWAITCHG,DC000141,Middleware,Middleware,06FEB2020:08:37:31,0
662057,IN10180745,AWAITCHG,ITS00327,Other Activities,Other - Security,19FEB2020:10:05:05,407
662388,IN10180812,AWAITCHG,NW000459,GC WAN,GC WAN,06FEB2020:13:02:37,18
662666,IN10180862,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,07FEB2020:13:59:44,6
662829,IN10180897,AWAITCHG,ESI00011,Other Activities,Other - Service Management,09FEB2020:08:08:25,117
662830,IN10180897,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25FEB2020:14:11:13,0
662831,IN10180897,AWAITCHG,ITS00358,Secure Remote Access,Secure Remote Access,25FEB2020:14:36:08,259
662832,IN10180897,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25FEB2020:14:53:07,172
663106,IN10180950,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,17MAR2020:07:02:01,78
663207,IN10180968,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,07FEB2020:12:53:48,0
663708,IN10181056,AWAITCHG,ESI00011,Other Activities,Other - Service Management,11FEB2020:13:39:37,12
663709,IN10181056,AWAITCHG,ESI00011,Other Activities,Other - Service Management,12FEB2020:15:48:09,63
664226,IN10181156,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10FEB2020:08:12:00,3
664550,IN10181218,AWAITCHG,ESI00011,Other Activities,Other - Service Management,11FEB2020:08:57:09,694
664577,IN10181222,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,10FEB2020:07:29:20,10
664768,IN10181256,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,10FEB2020:15:59:19,79
664769,IN10181256,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,20FEB2020:15:42:19,15
664915,IN10181282,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,13FEB2020:12:03:54,89
665194,IN10181327,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,10FEB2020:15:16:25,7
665660,IN10181416,AWAITCHG,DC000141,Middleware,Middleware,11FEB2020:10:55:02,0
666061,IN10181486,AWAITCHG,ESI00011,Other Activities,Other - Service Management,12FEB2020:11:08:44,151
666102,IN10181493,AWAITCHG,ESI00011,Other Activities,Other - Service Management,18FEB2020:10:47:46,639
666104,IN10181493,AWAITCHG,ESI00011,Other Activities,Other - Service Management,21MAY2020:11:04:23,58
666348,IN10181531,AWAITCHG,ITS00380,Directory Services,Directory Services,12FEB2020:08:31:28,1
666457,IN10181550,AWAITCHG,ESI00011,Other Activities,Other - Service Management,12FEB2020:09:54:49,153
667311,IN10181696,AWAITCHG,ITS00321,Directory Services,Directory Services,27FEB2020:09:59:31,68
667528,IN10181737,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,13FEB2020:08:05:14,0
667652,IN10181759,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),13FEB2020:09:34:06,0
667653,IN10181759,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),13FEB2020:09:34:45,73
667793,IN10181789,AWAITCHG,ESI00011,Other Activities,Other - Service Management,18FEB2020:10:05:00,2
667794,IN10181789,AWAITCHG,EDC00010,Directory Services,Directory Services,18FEB2020:10:09:42,2
667795,IN10181789,AWAITCHG,DC000203,Midrange,Midrange - Windows -X86,18FEB2020:11:02:05,0
667796,IN10181789,AWAITCHG,DC000203,Midrange,Midrange - Windows -X86,18FEB2020:11:16:52,0
668222,IN10181870,AWAITCHG,ESI00011,Other Activities,Other - Service Management,14FEB2020:11:16:50,659
668224,IN10181870,AWAITCHG,ESI00011,Other Activities,Other - Service Management,21MAY2020:11:06:57,159
668237,IN10181872,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13FEB2020:14:56:45,666
668648,IN10181947,AWAITCHG,ITS00321,Directory Services,Directory Services,14FEB2020:10:51:51,129
669676,IN10182139,AWAITCHG,EDC00010,Directory Services,Directory Services,03MAR2020:07:43:08,31
670202,IN10182240,AWAITCHG,ESI00011,Other Activities,Other - Service Management,17FEB2020:10:16:04,650
671643,IN10182527,AWAITCHG,EDC00010,Directory Services,Directory Services,18FEB2020:10:51:46,109
671754,IN10182551,AWAITCHG,DC000245,Intra-building Network Services,IBN - Data Centre Network,21FEB2020:08:46:58,129
671967,IN10182583,AWAITCHG,ESI00011,Other Activities,Other - Service Management,20FEB2020:12:58:23,4
671968,IN10182583,AWAITCHG,DC000141,Middleware,Middleware,20FEB2020:17:03:26,0
672394,IN10182665,AWAITCHG,ESI00011,Other Activities,Other - Service Management,18FEB2020:11:24:10,228
672521,IN10182686,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,20FEB2020:13:53:53,0
672522,IN10182686,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,20FEB2020:14:22:03,6
672552,IN10182691,AWAITCHG,NW000463,GC WAN,GC WAN,18FEB2020:12:25:35,1
672625,IN10182703,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,25FEB2020:09:51:53,50
672641,IN10182707,AWAITCHG,ITS00343,Firewall,Firewall,19FEB2020:09:18:00,64
672897,IN10182758,AWAITCHG,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,01FEB2021:07:56:46,11
672898,IN10182758,AWAITCHG,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,02FEB2021:09:10:45,232
674829,IN10183114,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,02MAR2020:11:35:22,29
675372,IN10183209,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,26FEB2020:09:36:09,11
675667,IN10183262,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,14SEP2020:14:38:16,264
677212,IN10183557,AWAITCHG,DC000117,Storage,Storage,24FEB2020:13:37:25,590
677665,IN10183637,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,25FEB2020:08:13:12,11
678377,IN10183771,AWAITCHG,ITS00344,Firewall,Firewall,03MAR2020:07:56:16,7
678403,IN10183775,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,26FEB2020:15:35:22,10
679742,IN10184020,AWAITCHG,NW000463,GC WAN,GC WAN,27FEB2020:07:52:33,9
680134,IN10184100,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,26MAR2020:08:16:30,1831
680451,IN10184162,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,28FEB2020:16:13:27,965
680452,IN10184162,AWAITCHG,NW000450,Intra-building Network Services,IBN - GC LAN,19JUN2020:10:18:33,4
680453,IN10184162,AWAITCHG,NW000450,Intra-building Network Services,IBN - GC LAN,19JUN2020:15:11:09,196
681494,IN10184352,AWAITCHG,DC000119,Other Activities,Other - Data Centre,28FEB2020:13:46:11,47
681495,IN10184352,AWAITCHG,DC000119,Other Activities,Other - Data Centre,06MAR2020:10:46:53,3
681781,IN10184413,AWAITCHG,COR00552,Other Activities,Other - Internal Services & Strategy,02MAR2020:10:29:21,0
682012,IN10184458,AWAITCHG,COR00553,Other Activities,Other - Internal Services & Strategy,02MAR2020:15:45:59,471
682074,IN10184469,AWAITCHG,ITS00344,Firewall,Firewall,28FEB2020:16:01:21,0
682297,IN10184511,AWAITCHG,COR00553,Other Activities,Other - Internal Services & Strategy,10MAR2020:14:18:18,412
683302,IN10184719,AWAITCHG,DC000156,Midrange,Midrange - Windows -X86,02MAR2020:10:50:21,128
683503,IN10184758,AWAITCHG,NW000412,Fixed Line,Fixed Line,22APR2020:08:44:16,0
683526,IN10184761,AWAITCHG,DC000141,Middleware,Middleware,04MAR2020:12:55:23,651
683527,IN10184761,AWAITCHG,ITS00342,Firewall,Firewall,04MAR2020:13:08:32,651
683528,IN10184761,AWAITCHG,ITS00341,Firewall,Firewall,05MAR2020:06:41:22,647
