,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
41587,IN10038250,PENDINGREV,NW000440,Fixed Line,Fixed - PBX,02SEP2016:10:52:53,7
41662,IN10038264,PENDINGREV,NW000419,Satellite,Satellite,15NOV2016:16:26:20,0
41728,IN10038276,PENDINGREV,ITS00322,Directory Services,Directory Services,15NOV2016:16:42:01,264
41809,IN10038294,PENDINGREV,EDC00002,Midrange,Midrange - Windows -X86,03SEP2016:11:31:15,2
41845,IN10038304,PENDINGREV,NDS00033,Other Activities,Other - Security,15NOV2016:16:50:59,3
41911,IN10038319,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:11:35:07,58
41957,IN10038329,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,16NOV2016:10:03:59,239
42035,IN10038345,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:11:32:52,58
42079,IN10038355,PENDINGREV,EDC00098,Other Activities,Other - Security,24OCT2016:08:30:27,0
42170,IN10038382,PENDINGREV,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,16NOV2016:10:06:44,76
42208,IN10038390,PENDINGREV,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,08SEP2016:11:47:38,98
42480,IN10038450,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,16NOV2016:10:54:06,421
42481,IN10038450,PENDINGREV,ENT00009,Mobile Devices,Mobile Devices,16NOV2016:12:59:15,419
42537,IN10038461,PENDINGREV,NW000435,Other Activities,Other - Telecom & Network,16NOV2016:10:57:10,440
42538,IN10038461,PENDINGREV,ESI00011,Other Activities,Other - Service Management,04JAN2017:13:41:18,117
42539,IN10038461,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,05JAN2017:08:28:46,112
42540,IN10038461,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,09JAN2017:11:25:48,89
42796,IN10038515,PENDINGREV,NW000412,Fixed Line,Fixed Line,18NOV2016:11:03:40,38
42846,IN10038527,PENDINGREV,NW000407,Intra-building Network Services,IBN - GC LAN,16NOV2016:11:00:39,173
42847,IN10038527,PENDINGREV,ESI00011,Other Activities,Other - Service Management,16NOV2016:12:35:27,171
42848,IN10038527,PENDINGREV,DC000104,Data Centre Facilities Management,Data Centre Facilities Management,17NOV2016:13:39:49,160
42849,IN10038527,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,18NOV2016:10:00:12,154
42931,IN10038544,PENDINGREV,ITS00308,Other Activities,Other - Security,07APR2017:16:24:59,0
42941,IN10038545,PENDINGREV,ESI00012,Other Activities,Other - Service Management,16NOV2016:11:23:17,239
43383,IN10038642,PENDINGREV,DC000132,High-performance Computing,High-performance Computing,10SEP2016:22:35:25,22
43413,IN10038648,PENDINGREV,NW000410,Conferencing Services,Conferencing - Videoconferencing,19SEP2016:11:55:43,301
43472,IN10038662,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:11:29:50,9
43587,IN10038690,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,16NOV2016:11:33:34,255
43654,IN10038703,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,16NOV2016:11:36:53,255
43663,IN10038705,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,22NOV2016:11:16:29,216
43706,IN10038716,PENDINGREV,NW000411,Mobile Devices,Mobile Devices,18NOV2016:09:37:03,0
43707,IN10038716,PENDINGREV,NW000412,Fixed Line,Fixed Line,23NOV2016:08:57:57,0
43708,IN10038716,PENDINGREV,NW000408,Fixed Line,Fixed - VoIP,23NOV2016:10:29:46,64
43716,IN10038717,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,22NOV2016:11:24:16,215
43750,IN10038725,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,29SEP2016:07:22:38,0
43998,IN10038784,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,22NOV2016:11:33:58,681
44201,IN10038826,PENDINGREV,ENT00008,Mobile Devices,Mobile Devices,16NOV2016:11:41:00,1571
44202,IN10038826,PENDINGREV,ESI00011,Other Activities,Other - Service Management,20DEC2016:10:21:42,1333
44203,IN10038826,PENDINGREV,SM000515,Other Activities,Other - Service Management,21DEC2016:16:19:35,1317
44243,IN10038835,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,16NOV2016:11:44:15,62
44389,IN10038864,PENDINGREV,ITS00308,Other Activities,Other - Security,15NOV2016:12:02:57,202
44665,IN10038922,PENDINGREV,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,16NOV2016:11:44:52,249
44845,IN10038958,PENDINGREV,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,16NOV2016:11:50:50,21
44846,IN10038958,PENDINGREV,NW000446,Intra-building Network Services,IBN - GC LAN,16NOV2016:18:39:39,16
44847,IN10038958,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,17NOV2016:13:04:24,792
44952,IN10038976,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,19SEP2016:09:38:38,1
45015,IN10038991,PENDINGREV,NW000415,GC WAN,GC WAN,15NOV2016:12:28:43,1021
45016,IN10038991,PENDINGREV,NW000417,GC WAN,GC WAN,21DEC2016:13:43:08,0
45045,IN10038997,PENDINGREV,ESI00011,Other Activities,Other - Service Management,19SEP2016:07:23:22,0
45299,IN10039053,PENDINGREV,NW000417,GC WAN,GC WAN,15NOV2016:13:22:15,260
45366,IN10039068,PENDINGREV,CHAT_Q,Other Activities,Other - Service Management,15NOV2016:13:38:03,391
45367,IN10039068,PENDINGREV,ESI00011,Other Activities,Other - Service Management,08DEC2016:08:04:20,226
45368,IN10039068,PENDINGREV,DC000141,Middleware,Middleware,08DEC2016:09:06:01,225
45369,IN10039068,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,12JAN2017:10:53:08,3
45537,IN10039103,PENDINGREV,NDS00033,Other Activities,Other - Security,15NOV2016:13:47:38,6
45550,IN10039105,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,23SEP2016:10:16:43,0
45733,IN10039143,PENDINGREV,ESI00012,Other Activities,Other - Service Management,15NOV2016:13:56:37,314
45775,IN10039153,PENDINGREV,ITS00306,Other Activities,Other - Security,15NOV2016:14:22:25,319
45818,IN10039163,PENDINGREV,DC000130,High-performance Computing,HPC - Interaction & Visualization,16NOV2016:12:01:46,0
45830,IN10039165,PENDINGREV,ITS00306,Other Activities,Other - Security,15NOV2016:14:35:23,215
45855,IN10039170,PENDINGREV,ITS00326,Other Activities,Other - Security,16NOV2016:12:06:42,1012
45856,IN10039170,PENDINGREV,DC000117,Storage,Storage,12JAN2017:10:25:11,100
45878,IN10039175,PENDINGREV,DC000182,Middleware,Middleware,16NOV2016:12:27:17,1566
45879,IN10039175,PENDINGREV,ESI00011,Other Activities,Other - Service Management,30JUN2017:15:43:39,3
45922,IN10039183,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,18NOV2016:10:24:25,23
46100,IN10039222,PENDINGREV,NW000417,GC WAN,GC WAN,21SEP2016:09:32:04,283
46105,IN10039223,PENDINGREV,0,0,0,20SEP2016:11:10:58,0
46133,IN10039229,PENDINGREV,SM000502,Other Activities,Other - Service Management,18NOV2016:10:26:27,62
46141,IN10039230,PENDINGREV,NW000417,GC WAN,GC WAN,18NOV2016:10:31:20,1752
46421,IN10039299,PENDINGREV,DC000125,Storage,Storage,06OCT2016:14:40:49,0
46471,IN10039307,PENDINGREV,NW000462,GC WAN,GC WAN,16NOV2016:12:33:26,0
46472,IN10039307,PENDINGREV,NW000431,GC WAN,GC WAN,20DEC2016:14:07:24,0
46473,IN10039307,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,21DEC2016:10:31:37,79
46693,IN10039355,PENDINGREV,EDC00003,Midrange,Midrange,21SEP2016:17:15:57,322
46729,IN10039363,PENDINGREV,DC000117,Storage,Storage,27SEP2016:11:45:31,109
46789,IN10039374,PENDINGREV,ITS00309,Secure Remote Access,Secure Remote Access,16NOV2016:12:39:46,10
47066,IN10039432,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,16NOV2016:13:00:49,51
47071,IN10039433,PENDINGREV,NW000417,GC WAN,GC WAN,27OCT2016:07:08:31,802
47156,IN10039452,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,16NOV2016:14:22:15,1733
47157,IN10039452,PENDINGREV,DC000156,Midrange,Midrange - Windows -X86,16NOV2016:22:18:21,721
47387,IN10039505,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:11:10:32,192
47388,IN10039505,PENDINGREV,DC000152,Middleware,Middleware,14OCT2016:11:46:47,122
47397,IN10039507,PENDINGREV,AP000011,Other Activities,Other - Internal Services & Strategy,18NOV2016:11:02:15,62
47483,IN10039527,PENDINGREV,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,10NOV2016:10:03:06,1
47508,IN10039532,PENDINGREV,DC000120,Midrange,Midrange - Windows -X86,30SEP2016:14:16:11,38
47742,IN10039583,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:11:13:57,6
47775,IN10039593,PENDINGREV,EDC00031,Other Activities,Other - Service Management,17NOV2016:14:52:47,337
47776,IN10039593,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,09JAN2017:07:36:27,4
47814,IN10039601,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,16NOV2016:14:20:18,32
47820,IN10039602,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,16NOV2016:15:17:43,301
48119,IN10039662,PENDINGREV,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,16NOV2016:14:27:25,111
48174,IN10039674,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,29SEP2016:08:57:29,146
48315,IN10039706,PENDINGREV,NW000412,Fixed Line,Fixed Line,17NOV2016:15:04:56,319
48316,IN10039706,PENDINGREV,ESI00011,Other Activities,Other - Service Management,21DEC2016:08:24:11,112
48334,IN10039709,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,11OCT2016:08:26:01,0
48553,IN10039765,PENDINGREV,ENT00008,Mobile Devices,Mobile Devices,16NOV2016:15:28:08,363
48554,IN10039765,PENDINGREV,ESI00011,Other Activities,Other - Service Management,20DEC2016:10:37:03,72
48555,IN10039765,PENDINGREV,EDC00030,Other Activities,Other - Service Management,28DEC2016:14:08:23,84
48568,IN10039767,PENDINGREV,ITS00306,Other Activities,Other - Security,16NOV2016:15:32:09,345
48569,IN10039767,PENDINGREV,ESI00011,Other Activities,Other - Service Management,30DEC2016:10:47:28,40
48570,IN10039767,PENDINGREV,EDC00028,Data Centre Facilities Management,Data Centre Facilities Management,03JAN2017:12:48:37,0
48618,IN10039776,PENDINGREV,ENT00042,Intra-building Network Services,IBN - Data Centre Network,28OCT2016:13:59:33,0
48633,IN10039779,PENDINGREV,ITS00302,Other Activities,Other - Security,16NOV2016:15:49:07,744
48938,IN10039847,PENDINGREV,NW000429,Email,Email,11OCT2016:14:01:34,0
48980,IN10039858,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,18NOV2016:11:14:28,169
49264,IN10039922,PENDINGREV,SM000520,Other Activities,Other - Service Management,18NOV2016:11:24:54,260
49388,IN10039954,PENDINGREV,ITS00327,Other Activities,Other - Security,18NOV2016:11:29:01,537
49672,IN10040025,PENDINGREV,DC000132,High-performance Computing,High-performance Computing,01OCT2016:08:56:17,4
49691,IN10040029,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,18NOV2016:11:47:38,301
49697,IN10040030,PENDINGREV,DC000134,High-performance Computing,High-performance Computing,18NOV2016:11:50:56,396
49822,IN10040062,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,18NOV2016:12:45:41,162
49880,IN10040073,PENDINGREV,NW000417,GC WAN,GC WAN,02OCT2016:17:15:39,113
50187,IN10040151,PENDINGREV,EDC00009,Midrange,Midrange,18NOV2016:12:50:19,0
50290,IN10040174,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,18NOV2016:12:52:50,41
50323,IN10040182,PENDINGREV,EDC00002,Midrange,Midrange - Windows -X86,04OCT2016:04:17:52,11
50550,IN10040235,PENDINGREV,NW000400,Intra-building Network Services,IBN - Data Centre Network,18NOV2016:12:57:06,154
50648,IN10040256,PENDINGREV,NW000439,Fixed Line,Fixed - VoIP,18NOV2016:13:08:35,387
50649,IN10040256,PENDINGREV,SM000512,Other Activities,Other - Service Management,19DEC2016:10:43:39,180
50650,IN10040256,PENDINGREV,ESI00011,Other Activities,Other - Service Management,20DEC2016:07:54:52,172
50651,IN10040256,PENDINGREV,NW000411,Mobile Devices,Mobile Devices,28DEC2016:14:22:06,126
50652,IN10040256,PENDINGREV,NW000412,Fixed Line,Fixed Line,03JAN2017:08:37:51,102
50658,IN10040257,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,05OCT2016:11:16:14,11
50887,IN10040309,PENDINGREV,NW000459,GC WAN,GC WAN,22NOV2016:11:38:39,1854
50894,IN10040310,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,12OCT2016:08:58:25,83
51011,IN10040339,PENDINGREV,ITS00309,Secure Remote Access,Secure Remote Access,18NOV2016:14:03:12,1569
51012,IN10040339,PENDINGREV,ESI00011,Other Activities,Other - Service Management,18NOV2016:16:32:34,1566
51013,IN10040339,PENDINGREV,SM000517,Other Activities,Other - Internal Services & Strategy,23NOV2016:11:55:27,1541
51014,IN10040339,PENDINGREV,ITS00306,Other Activities,Other - Security,29DEC2016:16:18:46,1296
51060,IN10040347,PENDINGREV,ITS00326,Other Activities,Other - Security,21NOV2016:09:42:00,9
51065,IN10040348,PENDINGREV,DC000117,Storage,Storage,21NOV2016:09:45:04,792
51082,IN10040352,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,18NOV2016:14:09:31,40
51259,IN10040388,PENDINGREV,DC000141,Middleware,Middleware,18NOV2016:14:19:57,510
51316,IN10040400,PENDINGREV,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,18NOV2016:14:34:13,412
51352,IN10040406,PENDINGREV,DC000141,Middleware,Middleware,18NOV2016:14:55:29,95
51358,IN10040407,PENDINGREV,NW000424,GC WAN,GC WAN National,18NOV2016:15:07:51,127
51434,IN10040423,PENDINGREV,DC000129,High-performance Computing,High-performance Computing,18NOV2016:15:13:44,360
51538,IN10040443,PENDINGREV,EU000203,Storage,Storage - File,11OCT2016:10:11:23,764
51545,IN10040444,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,11OCT2016:16:30:31,0
51643,IN10040468,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,18NOV2016:15:19:48,175
51807,IN10040507,PENDINGREV,DC000149,Mainframe,Mainframe,18NOV2016:15:27:18,329
51808,IN10040507,PENDINGREV,ESI00011,Other Activities,Other - Service Management,05JAN2017:13:05:26,21
51809,IN10040507,PENDINGREV,DC000147,Mainframe,Mainframe,09JAN2017:11:42:25,0
51847,IN10040515,PENDINGREV,NW000410,Conferencing Services,Conferencing - Videoconferencing,18NOV2016:15:37:31,3
51980,IN10040541,PENDINGREV,DC000130,High-performance Computing,HPC - Interaction & Visualization,10OCT2016:22:56:04,3
51981,IN10040541,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,11OCT2016:10:31:05,0
51994,IN10040544,PENDINGREV,DC000132,High-performance Computing,High-performance Computing,11OCT2016:02:29:00,8
52138,IN10040574,PENDINGREV,ENT00009,Mobile Devices,Mobile Devices,18NOV2016:15:55:57,67
52173,IN10040581,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,21NOV2016:09:49:26,19
52300,IN10040605,PENDINGREV,EDC00005,Midrange,Midrange - Storage and Virtualization,21NOV2016:09:53:12,3
52317,IN10040614,PENDINGREV,NW000412,Fixed Line,Fixed Line,21NOV2016:09:55:40,339
52344,IN10040622,PENDINGREV,EDC00005,Midrange,Midrange - Storage and Virtualization,21NOV2016:09:58:10,3
52363,IN10040627,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,12OCT2016:14:56:57,2
52476,IN10040655,PENDINGREV,DC000149,Mainframe,Mainframe,21NOV2016:10:40:57,409
52477,IN10040655,PENDINGREV,ITS00312,Internal Credential Management (ICM),Internal Credential Management (ICM),05JAN2017:11:49:11,107
52525,IN10040664,PENDINGREV,ITS00306,Other Activities,Other - Security,22NOV2016:11:59:10,1852
52637,IN10040690,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,21NOV2016:10:48:47,493
52744,IN10040713,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,14OCT2016:16:07:04,65
52890,IN10040744,PENDINGREV,NW000417,GC WAN,GC WAN,14OCT2016:14:43:34,5
52935,IN10040757,PENDINGREV,DC000141,Middleware,Middleware,21NOV2016:10:51:24,358
52936,IN10040757,PENDINGREV,ESI00011,Other Activities,Other - Service Management,20DEC2016:07:16:23,151
52937,IN10040757,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,30DEC2016:12:21:27,86
52985,IN10040767,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,14OCT2016:13:54:03,3
53071,IN10040811,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,15OCT2016:02:59:27,0
53077,IN10040812,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,15OCT2016:02:52:19,0
53181,IN10040838,PENDINGREV,ITS00327,Other Activities,Other - Security,18OCT2016:13:59:54,755
53392,IN10040886,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,21NOV2016:11:07:44,299
53405,IN10040889,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,21NOV2016:11:09:55,298
53494,IN10040914,PENDINGREV,EDC00002,Midrange,Midrange - Windows -X86,16OCT2016:22:34:07,3
53609,IN10040940,PENDINGREV,DC000129,High-performance Computing,High-performance Computing,21NOV2016:11:14:51,16
53721,IN10040965,PENDINGREV,NW000417,GC WAN,GC WAN,19OCT2016:12:45:12,0
54017,IN10041028,PENDINGREV,NW000417,GC WAN,GC WAN,19OCT2016:13:15:07,5
54068,IN10041039,PENDINGREV,DC000119,Other Activities,Other - Data Centre,09NOV2016:15:33:53,347
54082,IN10041042,PENDINGREV,ITS00306,Other Activities,Other - Security,21NOV2016:11:17:32,72
54704,IN10041230,PENDINGREV,NW000417,GC WAN,GC WAN,20OCT2016:13:08:25,5
54805,IN10041253,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,21NOV2016:11:25:43,129
54873,IN10041268,PENDINGREV,ESI00011,Other Activities,Other - Service Management,21OCT2016:10:27:51,2
54951,IN10041285,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,25OCT2016:13:52:45,50
55261,IN10041349,PENDINGREV,NW000417,GC WAN,GC WAN,27OCT2016:07:12:11,802
55332,IN10041363,PENDINGREV,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,21NOV2016:11:27:30,135
55346,IN10041365,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,21NOV2016:11:41:44,33
55447,IN10041389,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,09NOV2016:15:22:56,1
55508,IN10041402,PENDINGREV,NW000453,Intra-building Network Services,IBN - GC LAN,22NOV2016:12:44:09,340
55563,IN10041414,PENDINGREV,ENT00009,Mobile Devices,Mobile Devices,22NOV2016:12:48:31,149
55692,IN10041444,PENDINGREV,DC000156,Midrange,Midrange - Windows -X86,02NOV2016:12:42:17,723
55693,IN10041444,PENDINGREV,ITS00326,Other Activities,Other - Security,29NOV2016:08:15:47,0
55700,IN10041445,PENDINGREV,DC000156,Midrange,Midrange - Windows -X86,02NOV2016:12:42:47,175
55877,IN10041487,PENDINGREV,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,22NOV2016:13:01:03,33
55887,IN10041489,PENDINGREV,DC000152,Middleware,Middleware,22NOV2016:13:12:06,234
55888,IN10041489,PENDINGREV,ESI00011,Other Activities,Other - Service Management,22NOV2016:13:14:44,234
55889,IN10041489,PENDINGREV,DC000154,Mainframe,Mainframe,22NOV2016:18:52:35,230
55890,IN10041489,PENDINGREV,SM000502,Other Activities,Other - Service Management,23DEC2016:10:29:42,7
56087,IN10041545,PENDINGREV,NW000417,GC WAN,GC WAN,03NOV2016:06:58:38,2
56181,IN10041566,PENDINGREV,NW000410,Conferencing Services,Conferencing - Videoconferencing,21NOV2016:12:11:29,6
56223,IN10041576,PENDINGREV,NW000440,Fixed Line,Fixed - PBX,21NOV2016:12:18:09,39
56274,IN10041586,PENDINGREV,DC000155,Mainframe,Mainframe,21NOV2016:12:34:32,12
56285,IN10041588,PENDINGREV,DC000155,Mainframe,Mainframe,21NOV2016:12:44:39,11
56303,IN10041592,PENDINGREV,DC000182,Middleware,Middleware,21NOV2016:12:46:31,1536
56304,IN10041592,PENDINGREV,ESI00011,Other Activities,Other - Service Management,30JUN2017:15:45:34,3
56312,IN10041593,PENDINGREV,DC000182,Middleware,Middleware,21NOV2016:13:13:13,1536
56313,IN10041593,PENDINGREV,ESI00011,Other Activities,Other - Service Management,30JUN2017:15:47:06,3
56318,IN10041594,PENDINGREV,NW000417,GC WAN,GC WAN,27OCT2016:06:23:49,21
56319,IN10041594,PENDINGREV,EDC00066,Other Activities,Other - Service Management,28OCT2016:10:47:28,7
56321,IN10041594,PENDINGREV,SM000542,Other Activities,Other - Service Management,31OCT2016:08:28:55,0
56385,IN10041605,PENDINGREV,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,21NOV2016:13:42:31,0
56421,IN10041611,PENDINGREV,NW000408,Fixed Line,Fixed - VoIP,21NOV2016:13:45:56,107
56456,IN10041618,PENDINGREV,NW000410,Conferencing Services,Conferencing - Videoconferencing,21NOV2016:11:45:53,269
56457,IN10041618,PENDINGREV,ESI00011,Other Activities,Other - Service Management,20DEC2016:15:09:59,56
56484,IN10041625,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,21NOV2016:11:51:31,32
56584,IN10041642,PENDINGREV,DC000139,Database,Database,02NOV2016:14:13:12,0
56616,IN10041648,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,21NOV2016:13:55:29,273
56640,IN10041652,PENDINGREV,DC000154,Mainframe,Mainframe,21NOV2016:14:44:09,295
56641,IN10041652,PENDINGREV,SM000502,Other Activities,Other - Service Management,29DEC2016:09:35:59,40
56689,IN10041661,PENDINGREV,NW000453,Intra-building Network Services,IBN - GC LAN,21NOV2016:11:41:55,3946
56690,IN10041661,PENDINGREV,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,06APR2017:07:35:36,261
56871,IN10041703,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,01NOV2016:14:27:26,4
56998,IN10041730,PENDINGREV,EDC00002,Midrange,Midrange - Windows -X86,29OCT2016:10:52:16,1
57043,IN10041741,PENDINGREV,EDC00002,Midrange,Midrange - Windows -X86,29OCT2016:10:52:00,1
57100,IN10041756,PENDINGREV,NW000431,GC WAN,GC WAN,31OCT2016:09:13:44,0
57131,IN10041762,PENDINGREV,NW000417,GC WAN,GC WAN,01NOV2016:12:56:35,0
57194,IN10041775,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,10NOV2016:15:57:01,3357
57344,IN10041810,PENDINGREV,ITS00309,Secure Remote Access,Secure Remote Access,02NOV2016:08:40:38,61
57511,IN10041853,PENDINGREV,NW000417,GC WAN,GC WAN,02NOV2016:07:18:10,19
57540,IN10041858,PENDINGREV,NW000417,GC WAN,GC WAN,02NOV2016:11:36:56,0
57896,IN10041961,PENDINGREV,NW000412,Fixed Line,Fixed Line,02NOV2016:08:51:34,0
58002,IN10041986,PENDINGREV,NW000445,Intra-building Network Services,IBN - GC LAN,22NOV2016:14:41:01,19
58173,IN10042025,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,02NOV2016:15:30:38,6
58191,IN10042029,PENDINGREV,DC000115,Midrange,Midrange - Windows -X86,02NOV2016:15:40:26,6
58198,IN10042030,PENDINGREV,NW000433,GC WAN,GC WAN,07NOV2016:10:10:21,168
58273,IN10042046,PENDINGREV,EDC00001,Midrange,Midrange - Storage and Virtualization,07NOV2016:16:47:36,8
58309,IN10042055,PENDINGREV,NW000403,Intra-building Network Services,IBN - GC LAN,22NOV2016:14:48:06,342
58423,IN10042080,PENDINGREV,ENT00009,Mobile Devices,Mobile Devices,22NOV2016:13:46:21,343
58486,IN10042093,PENDINGREV,NW000412,Fixed Line,Fixed Line,07NOV2016:12:31:08,30
58526,IN10042101,PENDINGREV,DC000133,High-performance Computing,High-performance Computing,03NOV2016:23:03:34,0
58536,IN10042103,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,22NOV2016:14:00:41,43
58803,IN10042165,PENDINGREV,ENT00003,Intra-building Network Services,IBN - Data Centre Network,07NOV2016:06:50:46,0
58809,IN10042167,PENDINGREV,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,05NOV2016:07:51:41,0
58983,IN10042200,PENDINGREV,ITS00307,Secure Remote Access,Secure Remote Access,06NOV2016:07:14:32,11
59142,IN10042237,PENDINGREV,ITS00309,Secure Remote Access,Secure Remote Access,20DEC2016:08:44:20,383
59143,IN10042237,PENDINGREV,ESI00011,Other Activities,Other - Service Management,20DEC2016:08:47:07,101
59144,IN10042237,PENDINGREV,SM000502,Other Activities,Other - Service Management,28DEC2016:15:52:48,41
60211,IN10042482,PENDINGREV,ESI00011,Other Activities,Other - Service Management,10NOV2016:14:39:42,67
60750,IN10042619,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,14NOV2016:09:12:08,6
61451,IN10042768,PENDINGREV,DC000119,Other Activities,Other - Data Centre,17NOV2016:08:27:33,35
61452,IN10042768,PENDINGREV,EDC00066,Other Activities,Other - Service Management,22NOV2016:13:56:21,0
62191,IN10042936,PENDINGREV,EDC00004,Midrange,Midrange - Storage and Virtualization,22DEC2016:09:00:02,70
62202,IN10042938,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,18NOV2016:07:52:55,3
62239,IN10042945,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,18NOV2016:07:53:45,70
62243,IN10042946,PENDINGREV,NW000405,Intra-building Network Services,IBN - GC LAN,18NOV2016:08:00:25,3
62271,IN10042951,PENDINGREV,NW000417,GC WAN,GC WAN,20NOV2016:09:10:49,8
62463,IN10042999,PENDINGREV,NW000417,GC WAN,GC WAN,20NOV2016:09:11:50,7
62518,IN10043012,PENDINGREV,NW000417,GC WAN,GC WAN,21NOV2016:07:14:15,7
62559,IN10043022,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,21NOV2016:15:58:43,0
62615,IN10043037,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,20NOV2016:07:37:10,0
62624,IN10043039,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,20NOV2016:07:46:26,2
62629,IN10043040,PENDINGREV,DC000130,High-performance Computing,HPC - Interaction & Visualization,20NOV2016:07:55:33,0
62674,IN10043053,PENDINGREV,NW000412,Fixed Line,Fixed Line,22NOV2016:10:05:01,293
62916,IN10043105,PENDINGREV,NW000417,GC WAN,GC WAN,21NOV2016:09:15:35,5
62929,IN10043111,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,21NOV2016:09:23:06,0
62933,IN10043112,PENDINGREV,0,0,0,21NOV2016:09:24:25,0
