,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
664303,IN10181169,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,08FEB2020:20:49:24,397
664309,IN10181170,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,08FEB2020:20:49:36,397
664367,IN10181183,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09FEB2020:06:31:38,50
664377,IN10181185,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09FEB2020:07:25:50,1661
664405,IN10181192,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09FEB2020:14:33:05,397
664438,IN10181198,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,09FEB2020:12:57:23,0
664483,IN10181207,AWAITVEN,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,10FEB2020:08:48:24,9
664513,IN10181212,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,09FEB2020:14:33:44,14
664514,IN10181212,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,11FEB2020:11:02:54,0
664520,IN10181213,AWAITVEN,SM000561,Other Activities,Other - Service Management,09FEB2020:14:47:35,0
664526,IN10181214,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09FEB2020:16:18:19,397
664565,IN10181220,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09FEB2020:16:33:11,377
664597,IN10181226,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09FEB2020:20:07:01,377
664709,IN10181246,AWAITVEN,NW000412,Fixed Line,Fixed Line,12FEB2020:08:56:13,3
664750,IN10181253,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,10FEB2020:09:38:06,164
664803,IN10181263,AWAITVEN,NW000412,Fixed Line,Fixed Line,13FEB2020:09:54:48,7
664815,IN10181266,AWAITVEN,NW000412,Fixed Line,Fixed Line,10FEB2020:10:07:44,2
664817,IN10181266,AWAITVEN,NW000412,Fixed Line,Fixed Line,10FEB2020:12:16:22,0
664850,IN10181270,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,10FEB2020:09:46:03,4
664908,IN10181281,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,10FEB2020:11:45:16,6
664951,IN10181289,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,10FEB2020:12:28:25,0
665006,IN10181299,AWAITVEN,NW000412,Fixed Line,Fixed Line,11FEB2020:08:21:48,9
665423,IN10181375,AWAITVEN,NW000412,Fixed Line,Fixed Line,12FEB2020:11:38:04,0
665441,IN10181377,AWAITVEN,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,28FEB2020:08:47:49,4
665485,IN10181385,AWAITVEN,DC000135,Storage,Storage,12FEB2020:13:04:54,39
665584,IN10181402,AWAITVEN,NW000433,GC WAN,GC WAN,11FEB2020:10:50:02,7
665761,IN10181434,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11FEB2020:09:46:41,364
665893,IN10181455,AWAITVEN,NW000432,GC WAN,GC WAN,11FEB2020:16:29:41,782
665894,IN10181455,AWAITVEN,NW000410,Conferencing Services,Conferencing - Videoconferencing,20FEB2020:12:50:13,715
665895,IN10181455,AWAITVEN,NW000410,Conferencing Services,Conferencing - Videoconferencing,04JUN2020:08:31:09,0
666266,IN10181519,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,11FEB2020:15:45:27,5
666317,IN10181526,AWAITVEN,NW000412,Fixed Line,Fixed Line,17FEB2020:08:32:05,9
666400,IN10181539,AWAITVEN,NW000412,Fixed Line,Fixed Line,19FEB2020:17:18:00,74
666408,IN10181540,AWAITVEN,NW000412,Fixed Line,Fixed Line,14FEB2020:14:30:54,24
666415,IN10181541,AWAITVEN,DC000117,Storage,Storage,12FEB2020:10:32:19,60
666548,IN10181566,AWAITVEN,NW000412,Fixed Line,Fixed Line,12FEB2020:09:26:38,45
666550,IN10181566,AWAITVEN,NW000412,Fixed Line,Fixed Line,18FEB2020:15:21:26,3
666591,IN10181572,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11FEB2020:21:34:18,356
666603,IN10181574,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11FEB2020:21:38:33,356
666679,IN10181585,AWAITVEN,NW000417,GC WAN,GC WAN,13FEB2020:15:47:30,18
666686,IN10181586,AWAITVEN,DC000113,Midrange,Midrange,12FEB2020:11:06:33,178
666962,IN10181636,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,12FEB2020:06:59:26,356
666968,IN10181637,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,12FEB2020:06:49:18,356
667006,IN10181647,AWAITVEN,SM000515,Other Activities,Other - Service Management,18FEB2020:08:11:24,251
667007,IN10181647,AWAITVEN,DC000210,Other Activities,Other - Data Centre,18FEB2020:10:18:50,248
667017,IN10181649,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:59:18,344
667132,IN10181669,AWAITVEN,DC000117,Storage,Storage,12FEB2020:10:26:22,49
667252,IN10181688,AWAITVEN,NW000432,GC WAN,GC WAN,12FEB2020:16:01:44,0
667302,IN10181695,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,13FEB2020:08:20:11,123
667322,IN10181698,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:59:03,344
667410,IN10181715,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,13FEB2020:08:58:45,12
667411,IN10181715,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14FEB2020:11:02:52,0
667529,IN10181737,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,13FEB2020:08:18:07,123
667575,IN10181745,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:57:59,344
667629,IN10181756,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,17FEB2020:09:16:19,0
667630,IN10181756,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,17FEB2020:09:37:02,5
667642,IN10181758,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:57:29,2
667678,IN10181765,AWAITVEN,NW000412,Fixed Line,Fixed Line,13FEB2020:11:15:01,37
667837,IN10181796,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:56:31,18
667901,IN10181805,AWAITVEN,NW000414,Contact Centre,Contact Centre,13MAR2020:17:04:22,1347
668058,IN10181839,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:55:34,344
668064,IN10181840,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:55:47,344
668071,IN10181841,AWAITVEN,NW000412,Fixed Line,Fixed Line,13FEB2020:09:34:25,8
668073,IN10181841,AWAITVEN,NW000412,Fixed Line,Fixed Line,19FEB2020:11:07:18,3
668105,IN10181847,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:55:46,68
668111,IN10181848,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:08:56:15,68
668133,IN10181852,AWAITVEN,NW000412,Fixed Line,Fixed Line,27FEB2020:08:46:01,29
668148,IN10181854,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,14FEB2020:08:32:18,2
668177,IN10181861,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,13FEB2020:12:14:42,294
668282,IN10181879,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,17FEB2020:09:37:18,3
668424,IN10181904,AWAITVEN,NW000412,Fixed Line,Fixed Line,17FEB2020:15:41:34,49
668486,IN10181916,AWAITVEN,NW000412,Fixed Line,Fixed Line,28FEB2020:08:40:56,5
668506,IN10181920,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:10:46:38,18
668582,IN10181933,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,01APR2020:09:52:01,20
668798,IN10181974,AWAITVEN,NW000412,Fixed Line,Fixed Line,19FEB2020:13:50:48,38
668837,IN10181980,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:12:24:53,0
669011,IN10182016,AWAITVEN,NW000412,Fixed Line,Fixed Line,25FEB2020:10:34:36,55
669013,IN10182016,AWAITVEN,NW000412,Fixed Line,Fixed Line,04MAR2020:12:07:54,90
669244,IN10182065,AWAITVEN,NW000412,Fixed Line,Fixed Line,14FEB2020:10:42:08,7
669269,IN10182069,AWAITVEN,NW000412,Fixed Line,Fixed Line,21FEB2020:12:35:08,29
669293,IN10182073,AWAITVEN,NW000412,Fixed Line,Fixed Line,14FEB2020:13:15:08,44
669429,IN10182096,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,10JUL2020:11:37:29,0
669449,IN10182099,AWAITVEN,NW000412,Fixed Line,Fixed Line,17FEB2020:12:15:55,52
669504,IN10182108,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14FEB2020:12:30:32,11
669505,IN10182108,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:13:49:25,0
669527,IN10182112,AWAITVEN,NW000412,Fixed Line,Fixed Line,17FEB2020:13:50:48,15
669705,IN10182144,AWAITVEN,ENT00045,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,14FEB2020:14:48:58,46
669906,IN10182181,AWAITVEN,NW000437,Fixed Line,Fixed Line,18FEB2020:15:17:28,0
669956,IN10182191,AWAITVEN,DC000183,Mainframe,Mainframe - zOS & zLinux,21FEB2020:12:39:35,54
670081,IN10182216,AWAITVEN,NW000412,Fixed Line,Fixed Line,12MAR2020:12:21:52,488
670115,IN10182222,AWAITVEN,NW000412,Fixed Line,Fixed Line,20FEB2020:11:20:16,2
670171,IN10182234,AWAITVEN,NW000472,Conferencing Services,Conferencing - Videoconferencing,18FEB2020:09:31:47,22
670172,IN10182234,AWAITVEN,NW000472,Conferencing Services,Conferencing - Videoconferencing,20FEB2020:11:49:46,577
670473,IN10182305,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,15FEB2020:17:26:27,6
670474,IN10182305,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:13:39:49,0
670480,IN10182306,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,15FEB2020:17:24:48,0
670482,IN10182306,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,15FEB2020:17:26:13,6
670483,IN10182306,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:13:35:28,0
670572,IN10182326,AWAITVEN,NW000417,GC WAN,GC WAN,16FEB2020:00:23:01,36
670644,IN10182340,AWAITVEN,ITS00344,Firewall,Firewall,18FEB2020:09:31:06,29
670875,IN10182392,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,16FEB2020:11:27:06,326
670880,IN10182393,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,16FEB2020:11:27:23,326
670964,IN10182411,AWAITVEN,NW000412,Fixed Line,Fixed Line,21FEB2020:13:56:19,54
671061,IN10182430,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:08:10:48,5
671062,IN10182430,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:13:46:01,0
671163,IN10182450,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17FEB2020:09:15:23,8
671187,IN10182454,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,17FEB2020:09:23:29,0
671188,IN10182454,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,17FEB2020:09:24:08,177
671189,IN10182454,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),17FEB2020:09:24:38,89
671265,IN10182469,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17FEB2020:09:46:41,24
671433,IN10182496,AWAITVEN,ITS00343,Firewall,Firewall,17FEB2020:11:52:41,39
671446,IN10182498,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:12:27:23,2
671447,IN10182498,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:14:32:55,6
671589,IN10182519,AWAITVEN,NW000414,Contact Centre,Contact Centre,03APR2020:20:30:06,1124
671596,IN10182520,AWAITVEN,NW000412,Fixed Line,Fixed Line,20FEB2020:08:34:05,30
671670,IN10182532,AWAITVEN,NW000437,Fixed Line,Fixed Line,18FEB2020:13:28:18,48
671710,IN10182543,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17FEB2020:14:55:05,1604
671802,IN10182559,AWAITVEN,NW000412,Fixed Line,Fixed Line,18FEB2020:07:38:15,0
671804,IN10182559,AWAITVEN,NW000412,Fixed Line,Fixed Line,18FEB2020:08:45:27,4
671848,IN10182566,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17FEB2020:17:17:02,4
671849,IN10182566,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,18FEB2020:11:23:46,33
671877,IN10182569,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17FEB2020:17:48:35,10
671907,IN10182574,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,18FEB2020:09:53:55,11
672016,IN10182590,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17FEB2020:20:48:44,316
672023,IN10182591,AWAITVEN,NW000412,Fixed Line,Fixed Line,19FEB2020:14:00:11,42
672032,IN10182593,AWAITVEN,ITS00101,Other Activities,Other - Security,18FEB2020:08:40:13,61
672084,IN10182603,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18FEB2020:09:40:21,313
672272,IN10182641,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18FEB2020:07:42:14,317
672364,IN10182660,AWAITVEN,ITS00343,Firewall,Firewall,18FEB2020:09:49:09,11
672370,IN10182661,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18FEB2020:10:09:16,313
672377,IN10182663,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18FEB2020:10:09:02,313
672410,IN10182668,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18FEB2020:09:59:39,831
672455,IN10182675,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,04MAR2020:19:17:26,1094
672680,IN10182713,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,21FEB2020:12:25:04,221
672681,IN10182713,AWAITVEN,DC000178,Storage,Storage,25FEB2020:14:05:27,199
672697,IN10182716,AWAITVEN,NW000408,Fixed Line,Fixed - VoIP,08MAR2020:07:28:22,40
673032,IN10182781,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,20FEB2020:08:35:07,4
673170,IN10182809,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18FEB2020:21:49:58,0
673171,IN10182809,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19FEB2020:00:15:36,97
673261,IN10182825,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,19FEB2020:14:26:15,17
673352,IN10182842,AWAITVEN,NW000412,Fixed Line,Fixed Line,20FEB2020:11:42:55,31
673355,IN10182842,AWAITVEN,NW000412,Fixed Line,Fixed Line,06MAR2020:08:11:10,50
673433,IN10182857,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19FEB2020:04:16:41,307
673513,IN10182876,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19FEB2020:08:39:29,304
673520,IN10182877,AWAITVEN,NW000412,Fixed Line,Fixed Line,19FEB2020:11:01:57,29
673526,IN10182878,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19FEB2020:08:44:45,304
673560,IN10182886,AWAITVEN,NW000431,GC WAN,GC WAN,10MAR2020:09:19:16,63
673684,IN10182907,AWAITVEN,NW000459,GC WAN,GC WAN,19FEB2020:11:05:44,20
673691,IN10182908,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,19FEB2020:10:46:27,54
673749,IN10182918,AWAITVEN,NW000417,GC WAN,GC WAN,19FEB2020:15:40:33,1
673894,IN10182947,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,20FEB2020:07:47:48,16
673919,IN10182951,AWAITVEN,NW000412,Fixed Line,Fixed Line,25FEB2020:11:19:10,0
674060,IN10182975,AWAITVEN,NW000412,Fixed Line,Fixed Line,28FEB2020:10:28:25,17
674113,IN10182982,AWAITVEN,NW000439,Fixed Line,Fixed - VoIP,29JUN2021:12:49:02,8
674140,IN10182987,AWAITVEN,NW000433,GC WAN,GC WAN,20FEB2020:10:02:10,19
674146,IN10182988,AWAITVEN,DC000117,Storage,Storage,21FEB2020:11:45:31,42
674247,IN10183005,AWAITVEN,NW000450,Intra-building Network Services,IBN - GC LAN,26FEB2020:13:40:25,85
674260,IN10183007,AWAITVEN,NW000412,Fixed Line,Fixed Line,25FEB2020:11:21:08,132
674389,IN10183031,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,20FEB2020:09:59:30,4
674634,IN10183076,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20FEB2020:11:16:47,55
674678,IN10183082,AWAITVEN,NW000412,Fixed Line,Fixed Line,20FEB2020:14:35:38,40
674708,IN10183087,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20FEB2020:11:20:29,10
674710,IN10183087,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:00:12:55,340
674736,IN10183094,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,21FEB2020:09:54:00,16
674922,IN10183131,AWAITVEN,NW000412,Fixed Line,Fixed Line,20FEB2020:17:02:29,9
674963,IN10183138,AWAITVEN,NW000412,Fixed Line,Fixed Line,21FEB2020:14:34:20,5
675068,IN10183156,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20FEB2020:17:21:51,284
675074,IN10183157,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20FEB2020:17:25:20,284
675086,IN10183159,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20FEB2020:17:56:02,1086
675118,IN10183164,AWAITVEN,NW000412,Fixed Line,Fixed Line,26FEB2020:15:40:42,5
675143,IN10183168,AWAITVEN,NW000412,Fixed Line,Fixed Line,15OCT2020:07:17:22,2
675153,IN10183169,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:09:08:58,49
675226,IN10183183,AWAITVEN,NW000412,Fixed Line,Fixed Line,25FEB2020:10:26:14,20
675241,IN10183185,AWAITVEN,NW000417,GC WAN,GC WAN,21FEB2020:15:02:57,26
675330,IN10183200,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:00:12:14,274
675345,IN10183203,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,21FEB2020:02:21:12,11
675346,IN10183203,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,21FEB2020:13:58:19,0
675377,IN10183210,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,21FEB2020:09:21:46,4
675378,IN10183210,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,21FEB2020:14:12:55,0
675456,IN10183225,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:00:12:03,274
675848,IN10183292,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,27FEB2020:09:47:15,6
675851,IN10183292,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,02MAR2020:06:31:20,13
675925,IN10183306,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21FEB2020:15:42:48,275
675930,IN10183307,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21FEB2020:15:42:32,275
675936,IN10183308,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21FEB2020:15:43:03,275
675942,IN10183309,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21FEB2020:15:42:01,275
675952,IN10183311,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21FEB2020:15:41:44,275
675958,IN10183312,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:06:48:02,7
675959,IN10183312,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:14:25:14,2
676005,IN10183322,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,05MAR2020:10:34:28,136
676067,IN10183333,AWAITVEN,NW000459,GC WAN,GC WAN,24FEB2020:08:32:12,105
676121,IN10183342,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,24FEB2020:16:07:08,0
676128,IN10183343,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21FEB2020:23:51:56,273
676169,IN10183350,AWAITVEN,DC000127,High-performance Computing,HPC -Big Data Exchange,22FEB2020:02:29:51,0
676218,IN10183359,AWAITVEN,NW000459,GC WAN,GC WAN,24FEB2020:08:35:22,105
676225,IN10183360,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:14:46:13,45
676365,IN10183387,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,22FEB2020:16:12:03,6
676371,IN10183388,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:12:17,273
676377,IN10183389,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:12:30,273
676383,IN10183390,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:12:44,273
676392,IN10183392,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:12:56,273
676398,IN10183393,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:13:09,273
676404,IN10183394,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:13:24,229
676414,IN10183396,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:16:14:27,340
676457,IN10183404,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:22:42:28,19
676458,IN10183404,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:16:12:24,48
676464,IN10183405,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2020:22:42:42,273
676581,IN10183425,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:04:58:11,62
676582,IN10183425,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,03MAR2020:09:14:31,707
676617,IN10183436,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:10:32:10,297
676623,IN10183437,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:10:46:14,273
676629,IN10183438,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:10:46:39,273
676637,IN10183439,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:10:58:36,273
676657,IN10183442,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:11:43:29,62
676658,IN10183442,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,03MAR2020:09:25:02,4
676676,IN10183447,AWAITVEN,NW000439,Fixed Line,Fixed - VoIP,26FEB2020:16:39:48,23
676691,IN10183449,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:20:42:09,272
676697,IN10183450,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:21:21:09,272
676703,IN10183451,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,23FEB2020:22:01:59,272
676708,IN10183453,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:20:39:08,262
676713,IN10183454,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:20:38:55,262
676721,IN10183456,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:20:38:41,262
676778,IN10183471,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:07:15:45,19
676808,IN10183477,AWAITVEN,NW000412,Fixed Line,Fixed Line,26MAR2020:16:49:19,4
676809,IN10183477,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,26MAR2020:16:54:07,6
676810,IN10183477,AWAITVEN,NW000412,Fixed Line,Fixed Line,27MAR2020:11:41:42,2
676811,IN10183477,AWAITVEN,NW000408,Fixed Line,Fixed - VoIP,27MAR2020:13:18:52,0
676812,IN10183477,AWAITVEN,NW000408,Fixed Line,Fixed - VoIP,27MAR2020:13:32:08,0
676830,IN10183480,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:07:59:59,271
676841,IN10183482,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,25FEB2020:14:14:56,98
676847,IN10183483,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:08:00:13,271
676894,IN10183492,AWAITVEN,NW000412,Fixed Line,Fixed Line,26FEB2020:15:40:12,22
676923,IN10183497,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:09:54:18,10
676952,IN10183505,AWAITVEN,NW000412,Fixed Line,Fixed Line,24FEB2020:12:00:20,17
676958,IN10183509,AWAITVEN,EDC00054,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,26FEB2020:07:41:28,33
677005,IN10183519,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,24FEB2020:11:14:00,19
677044,IN10183526,AWAITVEN,NS000108,Firewall,Firewall,24FEB2020:12:10:04,9
677050,IN10183527,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,24FEB2020:10:54:43,0
677095,IN10183535,AWAITVEN,NW000412,Fixed Line,Fixed Line,28FEB2020:08:15:37,48
677097,IN10183535,AWAITVEN,NW000412,Fixed Line,Fixed Line,06MAR2020:06:51:08,0
677485,IN10183606,AWAITVEN,NW000414,Contact Centre,Contact Centre,26FEB2020:10:59:50,28
677562,IN10183618,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:20:37:35,8
677563,IN10183618,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:15:07:22,0
677614,IN10183627,AWAITVEN,NW000412,Fixed Line,Fixed Line,03MAR2020:10:48:16,87
677666,IN10183637,AWAITVEN,NW000472,Conferencing Services,Conferencing - Videoconferencing,26FEB2020:09:48:02,1338
677676,IN10183638,AWAITVEN,NW000431,GC WAN,GC WAN,10MAR2020:09:31:31,14
677677,IN10183638,AWAITVEN,NW000431,GC WAN,GC WAN,11MAR2020:14:04:52,34
677678,IN10183638,AWAITVEN,NW000431,GC WAN,GC WAN,17MAR2020:08:32:54,0
677682,IN10183638,AWAITVEN,NW000431,GC WAN,GC WAN,25MAY2020:12:24:12,0
677685,IN10183638,AWAITVEN,NW000431,GC WAN,GC WAN,02JUL2020:07:10:20,63
677709,IN10183644,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24FEB2020:20:36:50,8
677710,IN10183644,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:15:58:53,48
677777,IN10183656,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,06MAR2020:13:27:55,1357
677899,IN10183680,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:03:07:36,52
677900,IN10183680,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,03MAR2020:09:16:49,1047
677910,IN10183682,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:10:14:38,0
677911,IN10183682,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:10:29:23,26
678334,IN10183762,AWAITVEN,EDC00054,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,26FEB2020:07:44:30,33
678425,IN10183778,AWAITVEN,NW000412,Fixed Line,Fixed Line,26FEB2020:09:28:43,54
678490,IN10183791,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:14:13:10,255
678501,IN10183793,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25FEB2020:14:13:22,255
