,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
455700,IN10137838,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,29APR2019:16:56:47,24
455708,IN10137840,AWAITCUS,ESI00011,Other Activities,Other - Service Management,30APR2019:10:40:00,13
455749,IN10137849,AWAITCUS,ESI00011,Other Activities,Other - Service Management,30APR2019:10:46:33,133
455750,IN10137849,AWAITCUS,NW000423,GC WAN,GC WAN International,30APR2019:14:14:04,0
455790,IN10137858,AWAITCUS,NW000412,Fixed Line,Fixed Line,14MAY2019:12:02:16,0
455797,IN10137859,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,24APR2019:12:43:23,5
455824,IN10137864,AWAITCUS,DC000140,Database,Database,25APR2019:08:43:32,31
455840,IN10137867,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,24APR2019:10:05:51,3
455841,IN10137867,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24APR2019:13:12:40,0
455870,IN10137874,AWAITCUS,DC000216,Storage,Storage - File,25APR2019:16:25:14,564
455871,IN10137874,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,30APR2019:10:15:23,0
455881,IN10137876,AWAITCUS,NW000412,Fixed Line,Fixed Line,23APR2019:14:29:11,56
455947,IN10137891,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,24APR2019:16:01:09,4
455966,IN10137895,AWAITCUS,NW000412,Fixed Line,Fixed Line,25APR2019:09:42:20,3
456006,IN10137907,AWAITCUS,NW000414,Contact Centre,Contact Centre,25APR2019:11:21:46,223
456012,IN10137908,AWAITCUS,NW000414,Contact Centre,Contact Centre,25APR2019:11:21:27,83
456077,IN10137925,AWAITCUS,DC000188,Midrange,Midrange,23APR2019:20:12:51,19
456090,IN10137928,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,08MAY2019:15:00:40,0
456176,IN10137947,AWAITCUS,DC000216,Storage,Storage - File,24APR2019:13:58:55,80
456177,IN10137947,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,03MAY2019:10:16:05,0
456199,IN10137952,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:16:02:26,35
456635,IN10138046,AWAITCUS,NW000412,Fixed Line,Fixed Line,25APR2019:11:58:19,0
456698,IN10138062,AWAITCUS,ENT00045,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,24APR2019:10:20:35,2
456749,IN10138071,AWAITCUS,ESI00011,Other Activities,Other - Service Management,26APR2019:07:35:25,46
456816,IN10138085,AWAITCUS,ESI00011,Other Activities,Other - Service Management,14MAY2019:10:33:13,126
456897,IN10138105,AWAITCUS,DC000216,Storage,Storage - File,29APR2019:11:57:54,111
456908,IN10138107,AWAITCUS,ESI00011,Other Activities,Other - Service Management,14MAY2019:10:31:42,301
456909,IN10138107,AWAITCUS,NW000488,Intra-building Network Services,IBN - GC LAN,02JUN2019:18:15:45,0
457048,IN10138137,AWAITCUS,ESI00011,Other Activities,Other - Service Management,28APR2019:00:14:57,25
457049,IN10138137,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:11:25:27,0
457080,IN10138143,AWAITCUS,NW000414,Contact Centre,Contact Centre,25APR2019:11:21:10,13
457086,IN10138144,AWAITCUS,COR00552,Other Activities,Other - Internal Services & Strategy,25APR2019:11:00:35,0
457092,IN10138145,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,06MAY2019:09:42:09,36
457151,IN10138205,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2019:11:41:05,78
457223,IN10138223,AWAITCUS,NW000412,Fixed Line,Fixed Line,26APR2019:09:32:11,1
457295,IN10138240,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,25APR2019:09:21:02,20
457410,IN10138269,AWAITCUS,NW000450,Intra-building Network Services,IBN - GC LAN,29APR2019:08:23:57,0
457471,IN10138280,AWAITCUS,ESI00011,Other Activities,Other - Service Management,25APR2019:10:12:38,28
457472,IN10138280,AWAITCUS,NW000450,Intra-building Network Services,IBN - GC LAN,26APR2019:07:56:11,0
457480,IN10138281,AWAITCUS,NW000440,Fixed Line,Fixed - PBX,25APR2019:10:07:04,1
457512,IN10138289,AWAITCUS,NW000412,Fixed Line,Fixed Line,26APR2019:13:13:51,3
457596,IN10138308,AWAITCUS,NW000412,Fixed Line,Fixed Line,06MAY2019:16:38:28,408
457613,IN10138311,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06MAY2019:09:17:23,138
457618,IN10138312,AWAITCUS,ITS00341,Firewall,Firewall,25APR2019:12:50:53,77
457629,IN10138314,AWAITCUS,NW000463,GC WAN,GC WAN,25APR2019:12:29:41,2
457667,IN10138323,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,25APR2019:12:59:15,14
457703,IN10138334,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:12:37:29,29
457711,IN10138335,AWAITCUS,ESI00011,Other Activities,Other - Service Management,25APR2019:13:23:41,1
457712,IN10138335,AWAITCUS,DC000141,Middleware,Middleware,25APR2019:14:06:03,0
457743,IN10138341,AWAITCUS,ESI00011,Other Activities,Other - Service Management,15MAY2019:09:40:10,79
457777,IN10138347,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,25APR2019:15:56:58,19
457778,IN10138347,AWAITCUS,ITS00343,Firewall,Firewall,25APR2019:16:10:07,0
457797,IN10138351,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:16:14:16,39
457842,IN10138360,AWAITCUS,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,26APR2019:09:11:54,54
457967,IN10138391,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),10MAY2019:14:55:21,114
458100,IN10138436,AWAITCUS,NW000412,Fixed Line,Fixed Line,10MAY2019:08:54:00,29
458110,IN10138438,AWAITCUS,NW000459,GC WAN,GC WAN,26APR2019:07:28:20,98
458128,IN10138444,AWAITCUS,ESI00011,Other Activities,Other - Service Management,26APR2019:08:39:28,75
458129,IN10138444,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,26APR2019:14:07:30,0
458142,IN10138447,AWAITCUS,DC000141,Middleware,Middleware,26APR2019:09:17:43,0
458368,IN10138495,AWAITCUS,DC000119,Other Activities,Other - Data Centre,01MAY2019:13:32:06,55
458428,IN10138510,AWAITCUS,ESI00011,Other Activities,Other - Service Management,28APR2019:00:21:46,151
458441,IN10138513,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2019:11:45:46,0
458500,IN10138525,AWAITCUS,ESI00011,Other Activities,Other - Service Management,28APR2019:01:18:35,151
458555,IN10138538,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,29APR2019:08:40:21,1
458584,IN10138545,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,30APR2019:14:26:42,100
458698,IN10138573,AWAITCUS,NW000412,Fixed Line,Fixed Line,15MAY2019:10:55:33,77
458704,IN10138574,AWAITCUS,NW000417,GC WAN,GC WAN,01MAY2019:10:02:21,453
458739,IN10138581,AWAITCUS,NW000412,Fixed Line,Fixed Line,01MAY2019:07:49:17,1
458807,IN10138599,AWAITCUS,NW000463,GC WAN,GC WAN,27APR2019:05:29:51,0
458863,IN10138617,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,30APR2019:07:41:39,11
458872,IN10138619,AWAITCUS,NW000412,Fixed Line,Fixed Line,06MAY2019:16:20:03,14
458883,IN10138621,AWAITCUS,NW000412,Fixed Line,Fixed Line,29APR2019:13:03:21,0
458908,IN10138627,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29APR2019:08:52:30,168
458919,IN10138629,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,29APR2019:10:33:10,53
458924,IN10138632,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,02MAY2019:07:16:49,153
458942,IN10138637,AWAITCUS,NW000472,Conferencing Services,Conferencing - Videoconferencing,29APR2019:08:47:01,89
459028,IN10138656,AWAITCUS,DC000119,Other Activities,Other - Data Centre,29APR2019:10:51:42,23
459029,IN10138656,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2019:09:16:20,5
459051,IN10138660,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,29APR2019:09:52:59,39
459120,IN10138678,AWAITCUS,NW000412,Fixed Line,Fixed Line,21MAY2019:12:29:35,107
459201,IN10138698,AWAITCUS,NW000431,GC WAN,GC WAN,04JUL2019:14:29:35,196
459376,IN10138744,AWAITCUS,DC000119,Other Activities,Other - Data Centre,29APR2019:10:50:46,12
459390,IN10138747,AWAITCUS,NW000412,Fixed Line,Fixed Line,21MAY2019:13:02:13,227
459429,IN10138756,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,01MAY2019:10:05:24,2
459447,IN10138760,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),10MAY2019:14:07:59,294
459493,IN10138770,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:13:25:47,517
459527,IN10138779,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,29APR2019:09:35:23,3
459534,IN10138780,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:15:22:09,81
459576,IN10138791,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29APR2019:10:18:48,147
459577,IN10138791,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,29APR2019:12:46:03,0
459582,IN10138794,AWAITCUS,COR00552,Other Activities,Other - Internal Services & Strategy,29APR2019:09:43:30,3
459661,IN10138812,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,29APR2019:10:36:22,0
459702,IN10138820,AWAITCUS,NW000412,Fixed Line,Fixed Line,30APR2019:16:17:06,0
459714,IN10138822,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,29APR2019:11:49:11,36
459720,IN10138822,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10MAY2019:07:48:35,2
459768,IN10138831,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29APR2019:13:36:41,20
459820,IN10138841,AWAITCUS,NW000446,Intra-building Network Services,IBN - GC LAN,29APR2019:12:40:43,0
459862,IN10138849,AWAITCUS,NW000412,Fixed Line,Fixed Line,01MAY2019:08:08:32,0
459892,IN10138854,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29APR2019:19:50:35,382
459893,IN10138854,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,30APR2019:09:28:30,0
459896,IN10138854,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),03MAY2019:14:53:12,344
459906,IN10138856,AWAITCUS,DC000216,Storage,Storage - File,29APR2019:14:07:55,9
459907,IN10138856,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,29APR2019:14:32:02,8
459946,IN10138864,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29APR2019:20:00:48,394
459947,IN10138864,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,03MAY2019:08:30:55,301
460032,IN10138887,AWAITCUS,DC000188,Midrange,Midrange,29APR2019:19:57:03,0
460039,IN10138888,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2019:08:51:15,5
460075,IN10138894,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,02MAY2019:11:05:08,146
460076,IN10138894,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2019:13:06:42,144
460131,IN10138906,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2019:12:33:32,125
460144,IN10138908,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2019:08:32:47,40
460145,IN10138908,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,01MAY2019:14:22:21,0
460221,IN10138927,AWAITCUS,ITS00358,Secure Remote Access,Secure Remote Access,03MAY2019:16:54:35,117
460234,IN10138930,AWAITCUS,DC000216,Storage,Storage - File,30APR2019:11:45:57,0
460242,IN10138931,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2019:12:04:51,36
460262,IN10138936,AWAITCUS,DC000216,Storage,Storage - File,30APR2019:12:45:35,8
460830,IN10139068,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,06MAY2019:09:20:11,1
460844,IN10139071,AWAITCUS,COR00552,Other Activities,Other - Internal Services & Strategy,30APR2019:13:58:03,3
460860,IN10139073,AWAITCUS,DC000216,Storage,Storage - File,11JUL2019:10:35:05,0
460865,IN10139074,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,30APR2019:13:18:57,0
460891,IN10139078,AWAITCUS,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,02JUL2019:15:23:23,233
460892,IN10139078,AWAITCUS,ESI00011,Other Activities,Other - Service Management,12JUL2019:13:02:41,205
460893,IN10139078,AWAITCUS,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,05AUG2019:08:32:05,61
460894,IN10139078,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,12AUG2019:07:39:13,12
460895,IN10139078,AWAITCUS,ESI00011,Other Activities,Other - Service Management,12AUG2019:08:36:23,0
460923,IN10139086,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,21MAY2019:17:42:25,19
460938,IN10139089,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,02MAY2019:14:09:53,3
460984,IN10139101,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2019:14:21:20,123
461000,IN10139104,AWAITCUS,ITS00352,Other Activities,Other - Security,07MAY2019:10:24:11,107
461045,IN10139112,AWAITCUS,NW000412,Fixed Line,Fixed Line,06MAY2019:16:00:56,27
461061,IN10139115,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06MAY2019:09:16:11,138
461132,IN10139134,AWAITCUS,NW000414,Contact Centre,Contact Centre,06MAY2019:09:00:09,210
461216,IN10139153,AWAITCUS,NW000412,Fixed Line,Fixed Line,01MAY2019:07:46:09,15
461250,IN10139161,AWAITCUS,DC000210,Other Activities,Other - Data Centre,01MAY2019:10:18:20,4
461312,IN10139176,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2019:14:19:37,6
461326,IN10139179,AWAITCUS,DC000119,Other Activities,Other - Data Centre,01MAY2019:09:55:44,0
461358,IN10139185,AWAITCUS,NW000450,Intra-building Network Services,IBN - GC LAN,01MAY2019:10:18:47,108
461523,IN10139232,AWAITCUS,ITS00348,Secure Remote Access,Secure Remote Access,01MAY2019:10:21:49,79
461524,IN10139232,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2019:13:48:05,76
461525,IN10139232,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,06MAY2019:07:55:14,0
461566,IN10139244,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2019:13:04:02,115
461752,IN10139296,AWAITCUS,NW000417,GC WAN,GC WAN,02MAY2019:15:22:53,0
461792,IN10139307,AWAITCUS,NW000412,Fixed Line,Fixed Line,02MAY2019:11:08:29,8
461828,IN10139315,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,06MAY2019:08:52:54,1
461876,IN10139324,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07MAY2019:09:45:17,16
461937,IN10139337,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2019:08:59:03,98
461938,IN10139337,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),02MAY2019:17:52:11,90
461990,IN10139348,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2019:08:32:24,43
462003,IN10139351,AWAITCUS,NW000412,Fixed Line,Fixed Line,02MAY2019:07:03:58,9
462008,IN10139352,AWAITCUS,NW000412,Fixed Line,Fixed Line,02MAY2019:09:50:59,30
462036,IN10139358,AWAITCUS,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,02MAY2019:09:17:55,249
462037,IN10139358,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,24MAY2019:08:21:29,0
462075,IN10139366,AWAITCUS,ITS00326,Other Activities,Other - Security,03MAY2019:09:12:22,50
462148,IN10139395,AWAITCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,02MAY2019:11:36:52,92
462149,IN10139395,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2019:12:09:21,0
462298,IN10139424,AWAITCUS,DC000119,Other Activities,Other - Data Centre,02MAY2019:14:25:54,136
462303,IN10139425,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,03MAY2019:10:02:00,50
462339,IN10139432,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,09MAY2019:08:15:12,5
462400,IN10139445,AWAITCUS,NW000417,GC WAN,GC WAN,06MAY2019:11:24:59,13
462565,IN10139480,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2019:11:57:26,135
462580,IN10139484,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,06MAY2019:08:45:10,1
462718,IN10139512,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2019:08:28:56,43
462857,IN10139542,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03MAY2019:12:32:41,95
462858,IN10139542,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,17MAY2019:14:10:39,3
462863,IN10139543,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,10MAY2019:07:37:36,176
462870,IN10139544,AWAITCUS,NW000412,Fixed Line,Fixed Line,08MAY2019:10:15:32,19
462878,IN10139545,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,06MAY2019:09:04:58,5
462891,IN10139547,AWAITCUS,DC000210,Other Activities,Other - Data Centre,03MAY2019:09:34:44,258
462901,IN10139549,AWAITCUS,DC000216,Storage,Storage - File,03MAY2019:10:49:12,0
462941,IN10139573,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06MAY2019:10:48:47,0
462974,IN10139578,AWAITCUS,NW000412,Fixed Line,Fixed Line,06MAY2019:11:08:25,103
463009,IN10139585,AWAITCUS,DC000119,Other Activities,Other - Data Centre,08MAY2019:14:26:46,96
463014,IN10139586,AWAITCUS,DC000119,Other Activities,Other - Data Centre,06MAY2019:06:03:31,359
463076,IN10139601,AWAITCUS,DC000216,Storage,Storage - File,03MAY2019:12:47:33,13
463119,IN10139610,AWAITCUS,NW000429,Email,Email,15MAY2019:13:25:46,0
463135,IN10139613,AWAITCUS,NW000471,Conferencing Services,Conferencing - Videoconferencing,03MAY2019:14:37:36,5
463136,IN10139613,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,03MAY2019:15:52:01,2
463142,IN10139614,AWAITCUS,NW000412,Fixed Line,Fixed Line,09MAY2019:14:05:35,90
463160,IN10139617,AWAITCUS,ESI00011,Other Activities,Other - Service Management,26SEP2019:10:04:25,416
463161,IN10139617,AWAITCUS,NW000488,Intra-building Network Services,IBN - GC LAN,26SEP2019:12:35:46,0
463183,IN10139621,AWAITCUS,NW000412,Fixed Line,Fixed Line,09MAY2019:14:29:15,18
463212,IN10139629,AWAITCUS,NW000439,Fixed Line,Fixed - VoIP,15MAY2019:09:04:17,52
463227,IN10139631,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,06MAY2019:09:19:43,60
463280,IN10139643,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2019:12:04:53,118
463281,IN10139643,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,21MAY2019:07:17:45,35
463318,IN10139652,AWAITCUS,ITS00335,Email,Email,06MAY2019:09:46:56,15
463323,IN10139653,AWAITCUS,NW000412,Fixed Line,Fixed Line,09MAY2019:14:42:06,70
463367,IN10139663,AWAITCUS,DC000119,Other Activities,Other - Data Centre,06MAY2019:06:08:36,13
463373,IN10139664,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06MAY2019:08:06:43,139
463382,IN10139666,AWAITCUS,NW000412,Fixed Line,Fixed Line,08MAY2019:10:32:22,1
463393,IN10139668,AWAITCUS,DC000221,Middleware,Middleware,04MAY2019:00:29:06,4
463404,IN10139671,AWAITCUS,DC000119,Other Activities,Other - Data Centre,06MAY2019:06:11:17,4
463425,IN10139674,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06MAY2019:07:15:51,140
463430,IN10139675,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,06MAY2019:08:31:36,0
463470,IN10139684,AWAITCUS,DC000221,Middleware,Middleware,04MAY2019:00:28:06,4
463569,IN10139710,AWAITCUS,NW000453,Intra-building Network Services,IBN - GC LAN,07MAY2019:07:55:19,20
463600,IN10139717,AWAITCUS,DC000216,Storage,Storage - File,09MAY2019:10:57:18,195
463615,IN10139720,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,06MAY2019:09:27:19,2
463634,IN10139724,AWAITCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,06MAY2019:12:28:52,81
463691,IN10139739,AWAITCUS,NW000412,Fixed Line,Fixed Line,07MAY2019:10:00:58,5
463712,IN10139743,AWAITCUS,EDC00089,Email,Email,09MAY2019:08:06:07,9
463750,IN10139751,AWAITCUS,NW000412,Fixed Line,Fixed Line,06MAY2019:07:48:09,51
463772,IN10139755,AWAITCUS,NW000412,Fixed Line,Fixed Line,09MAY2019:08:01:37,2
463785,IN10139757,AWAITCUS,ESI00011,Other Activities,Other - Service Management,21MAY2019:12:56:13,84
463820,IN10139764,AWAITCUS,NW000412,Fixed Line,Fixed Line,07MAY2019:07:56:37,1
463829,IN10139766,AWAITCUS,NW000412,Fixed Line,Fixed Line,07MAY2019:08:07:17,9
464196,IN10139853,AWAITCUS,ITS00343,Firewall,Firewall,06MAY2019:13:34:08,0
464216,IN10139856,AWAITCUS,NW000417,GC WAN,GC WAN,07MAY2019:09:55:56,8
464326,IN10139884,AWAITCUS,SM000557,Other Activities,Other - Service Management,08MAY2019:16:32:09,3
464349,IN10139890,AWAITCUS,DC000221,Middleware,Middleware,06MAY2019:12:14:33,17
464355,IN10139891,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07MAY2019:07:15:06,141
464365,IN10139892,AWAITCUS,ITS00327,Other Activities,Other - Security,10FEB2020:11:52:18,0
464366,IN10139892,AWAITCUS,ITS00327,Other Activities,Other - Security,10FEB2020:12:40:38,0
464379,IN10139894,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06MAY2019:14:51:12,133
464391,IN10139896,AWAITCUS,DC000147,Mainframe,Mainframe,07MAY2019:11:01:51,37
464392,IN10139896,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2019:10:04:58,18
464488,IN10139920,AWAITCUS,NW000412,Fixed Line,Fixed Line,09MAY2019:17:39:32,1
464516,IN10139931,AWAITCUS,NW000412,Fixed Line,Fixed Line,10MAY2019:07:58:29,51
464542,IN10139940,AWAITCUS,DC000119,Other Activities,Other - Data Centre,08MAY2019:14:24:24,97
464552,IN10139942,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07MAY2019:07:34:10,81
464570,IN10139948,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07MAY2019:08:34:54,138
464589,IN10139952,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07MAY2019:07:20:21,140
464602,IN10139955,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,07MAY2019:08:12:01,139
464603,IN10139955,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07MAY2019:08:12:10,139
464627,IN10139959,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,09MAY2019:09:00:38,11
464659,IN10139965,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03SEP2019:13:21:58,173
464660,IN10139965,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,24SEP2019:13:41:59,22
464757,IN10139987,AWAITCUS,DC000119,Other Activities,Other - Data Centre,07MAY2019:10:51:32,3
464939,IN10140029,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,07MAY2019:15:52:00,17
465038,IN10140051,AWAITCUS,ESI00011,Other Activities,Other - Service Management,21MAY2019:09:53:44,160
465134,IN10140070,AWAITCUS,NW000412,Fixed Line,Fixed Line,27NOV2019:14:48:50,302
465172,IN10140078,AWAITCUS,ITS00345,Firewall,Firewall,09MAY2019:09:32:56,0
465209,IN10140085,AWAITCUS,DC000141,Middleware,Middleware,08MAY2019:08:29:28,0
465223,IN10140089,AWAITCUS,ENT00045,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07MAY2019:21:31:37,1
465226,IN10140089,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),16MAY2019:07:50:20,261
465232,IN10140090,AWAITCUS,ESI00011,Other Activities,Other - Service Management,08MAY2019:09:25:02,128
465239,IN10140091,AWAITCUS,DC000141,Middleware,Middleware,08MAY2019:11:00:21,0
465297,IN10140107,AWAITCUS,NW000412,Fixed Line,Fixed Line,08MAY2019:07:51:13,1
465354,IN10140121,AWAITCUS,ESI00011,Other Activities,Other - Service Management,08MAY2019:07:25:04,130
465367,IN10140125,AWAITCUS,ITS00341,Firewall,Firewall,06DEC2019:14:04:33,5
465368,IN10140125,AWAITCUS,NS000101,Other Activities,Other - Security,06DEC2019:14:33:32,5
465382,IN10140128,AWAITCUS,NW000412,Fixed Line,Fixed Line,08MAY2019:08:03:30,5
465425,IN10140136,AWAITCUS,NW000439,Fixed Line,Fixed - VoIP,13MAY2019:09:30:27,211
465426,IN10140136,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17MAY2019:09:26:37,171
465476,IN10140147,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,27MAY2020:10:36:58,950
465505,IN10140153,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,15MAY2019:07:55:30,152
465510,IN10140156,AWAITCUS,DC000119,Other Activities,Other - Data Centre,09MAY2019:06:21:41,4
465529,IN10140161,AWAITCUS,DC000135,Storage,Storage,14MAY2019:14:28:49,286
465547,IN10140166,AWAITCUS,NW000412,Fixed Line,Fixed Line,08MAY2019:13:27:17,0
465561,IN10140168,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,09MAY2019:12:01:54,10
465568,IN10140170,AWAITCUS,DC000141,Middleware,Middleware,08MAY2019:14:32:12,10
465573,IN10140172,AWAITCUS,NW000412,Fixed Line,Fixed Line,09MAY2019:10:20:12,9
465590,IN10140177,AWAITCUS,DC000119,Other Activities,Other - Data Centre,09MAY2019:06:19:20,3
465596,IN10140178,AWAITCUS,COR00552,Other Activities,Other - Internal Services & Strategy,09MAY2019:10:29:42,12
465608,IN10140181,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2019:12:17:43,36
465652,IN10140192,AWAITCUS,DC000141,Middleware,Middleware,09MAY2019:09:16:59,0
465664,IN10140195,AWAITCUS,NW000439,Fixed Line,Fixed - VoIP,16MAY2019:11:02:00,0
465674,IN10140197,AWAITCUS,ITS00340,Firewall,Firewall,22MAY2019:02:50:52,148
465741,IN10140212,AWAITCUS,DC000152,Middleware,Middleware,09MAY2019:06:39:25,0
465749,IN10140213,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2019:11:06:30,117
