,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
29298,IN10035486,PENDINGCUS,EU000203,Storage,Storage - File,18JUL2016:15:28:39,0
29389,IN10035512,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,27JUL2016:15:44:15,85
29436,IN10035523,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,25AUG2016:12:01:45,241
29602,IN10035555,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,19JUL2016:19:58:23,2
29603,IN10035555,PENDINGCUS,DC000140,Database,Database,19JUL2016:20:19:25,0
29619,IN10035557,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,19JUL2016:19:27:03,17
29856,IN10035615,PENDINGCUS,NW000412,Fixed Line,Fixed Line,10NOV2016:13:46:10,9
29918,IN10035630,PENDINGCUS,ESI00028,Other Activities,Other - Security,20JUL2016:16:58:52,12
29939,IN10035634,PENDINGCUS,EDC00003,Midrange,Midrange,21JUL2016:08:11:08,20
29981,IN10035643,PENDINGCUS,NW000412,Fixed Line,Fixed Line,20JUL2016:18:22:57,196
30009,IN10035650,PENDINGCUS,NW000412,Fixed Line,Fixed Line,26JUL2016:09:41:10,22
30172,IN10035686,PENDINGCUS,EDC00003,Midrange,Midrange,21JUL2016:14:55:24,13
30178,IN10035688,PENDINGCUS,EDC00021,Middleware,Middleware,21JUL2016:15:07:00,18
30205,IN10035693,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,22JUL2016:15:32:58,13
30384,IN10035733,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),22JUL2016:12:50:42,1
30406,IN10035737,PENDINGCUS,NW000417,GC WAN,GC WAN,22JUL2016:12:37:07,2
30447,IN10035746,PENDINGCUS,NW000417,GC WAN,GC WAN,22JUL2016:15:00:38,4
30557,IN10035772,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,23JUL2016:01:16:38,0
30611,IN10035785,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,29JUL2016:13:55:13,107
30625,IN10035787,PENDINGCUS,EDC00001,Midrange,Midrange - Storage and Virtualization,25JUL2016:13:10:54,60
30626,IN10035787,PENDINGCUS,DC000122,Midrange,Midrange,02AUG2016:08:30:51,4
30636,IN10035789,PENDINGCUS,EDC00001,Midrange,Midrange - Storage and Virtualization,25JUL2016:13:12:05,60
30637,IN10035789,PENDINGCUS,DC000122,Midrange,Midrange,02AUG2016:08:31:09,5
31026,IN10035890,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,26JUL2016:08:12:38,16
31071,IN10035902,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,26JUL2016:10:02:37,14
31126,IN10035915,PENDINGCUS,NW000412,Fixed Line,Fixed Line,01AUG2016:14:06:24,6
31164,IN10035923,PENDINGCUS,NW000417,GC WAN,GC WAN,27JUL2016:08:43:10,0
31290,IN10035962,PENDINGCUS,NW000433,GC WAN,GC WAN,27JUL2016:09:20:13,3
31552,IN10036029,PENDINGCUS,NW000408,Fixed Line,Fixed - VoIP,28JUL2016:07:13:14,16
31655,IN10036055,PENDINGCUS,NW000417,GC WAN,GC WAN,28JUL2016:09:19:58,4
31724,IN10036071,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,28JUL2016:12:00:15,0
31834,IN10036095,PENDINGCUS,NW000412,Fixed Line,Fixed Line,02AUG2016:12:40:43,5
31871,IN10036102,PENDINGCUS,EDC00009,Midrange,Midrange,24AUG2016:09:39:28,63
31890,IN10036106,PENDINGCUS,DC000152,Middleware,Middleware,02AUG2016:11:15:33,5
31891,IN10036106,PENDINGCUS,EDC00066,Other Activities,Other - Service Management,02AUG2016:18:56:02,0
31901,IN10036108,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09AUG2016:08:10:14,10
32004,IN10036152,PENDINGCUS,NW000412,Fixed Line,Fixed Line,03AUG2016:13:36:14,349
32009,IN10036153,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,29JUL2016:10:03:59,0
32075,IN10036167,PENDINGCUS,ESI00012,Other Activities,Other - Service Management,14OCT2016:14:37:37,69
32233,IN10036203,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,30JUL2016:15:14:47,54
32234,IN10036203,PENDINGCUS,NW000417,GC WAN,GC WAN,01AUG2016:10:11:05,50
32235,IN10036203,PENDINGCUS,DC000163,Other Activities,Other - Service Management,01AUG2016:13:22:40,47
32236,IN10036203,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,03AUG2016:10:20:40,30
32237,IN10036203,PENDINGCUS,ESI00043,Other Activities,Other - Service Management,05AUG2016:16:24:30,4
32242,IN10036204,PENDINGCUS,EDC00003,Midrange,Midrange,02AUG2016:08:54:46,15
32281,IN10036211,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,08NOV2016:13:36:27,241
32282,IN10036211,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,17NOV2016:12:34:26,182
32283,IN10036211,PENDINGCUS,EDC00018,Database,Database,09DEC2016:12:06:46,22
32284,IN10036211,PENDINGCUS,EDC00003,Midrange,Midrange,12DEC2016:11:07:37,13
32373,IN10036234,PENDINGCUS,NW000417,GC WAN,GC WAN,31JUL2016:21:04:05,0
32714,IN10036309,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,02AUG2016:17:45:11,4
32773,IN10036324,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),02AUG2016:15:48:57,24
32774,IN10036324,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,04AUG2016:09:28:22,223
32815,IN10036332,PENDINGCUS,NW000420,Intra-building Network Services,Intra-building Network Services,03AUG2016:15:04:54,3
32816,IN10036332,PENDINGCUS,ENT00036,Intra-building Network Services,Intra-building Network Services,03AUG2016:15:08:42,3
32851,IN10036339,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09AUG2016:10:16:32,49
32856,IN10036340,PENDINGCUS,EU000202,Distributed Print,Distributed Print,03AUG2016:11:16:53,0
32902,IN10036350,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22AUG2016:16:22:30,171
32921,IN10036354,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,04AUG2016:13:23:33,21
33156,IN10036419,PENDINGCUS,NW000417,GC WAN,GC WAN,08AUG2016:10:47:17,0
33197,IN10036428,PENDINGCUS,NW000412,Fixed Line,Fixed Line,08AUG2016:14:06:09,0
33215,IN10036431,PENDINGCUS,NW000412,Fixed Line,Fixed Line,05AUG2016:07:47:44,111
33220,IN10036432,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09SEP2016:10:02:36,30
33286,IN10036443,PENDINGCUS,NW000412,Fixed Line,Fixed Line,05AUG2016:09:29:38,7
33336,IN10036453,PENDINGCUS,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,10AUG2016:14:11:28,9
33414,IN10036468,PENDINGCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,25AUG2016:14:21:57,27
33444,IN10036473,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,21OCT2016:15:15:00,8
33448,IN10036474,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09AUG2016:07:15:37,7
33514,IN10036492,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,04AUG2016:15:17:33,10
33528,IN10036494,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,05AUG2016:11:19:00,90
33529,IN10036494,PENDINGCUS,ESI00043,Other Activities,Other - Service Management,05AUG2016:16:26:08,0
33716,IN10036538,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,23AUG2016:08:23:03,110
33745,IN10036545,PENDINGCUS,NW000412,Fixed Line,Fixed Line,08AUG2016:09:51:50,167
33758,IN10036547,PENDINGCUS,DC000141,Middleware,Middleware,05AUG2016:14:39:18,1
33847,IN10036563,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09AUG2016:10:17:18,4
33853,IN10036564,PENDINGCUS,NW000412,Fixed Line,Fixed Line,21SEP2016:15:13:36,0
33896,IN10036572,PENDINGCUS,NW000412,Fixed Line,Fixed Line,11AUG2016:17:25:20,265
33987,IN10036589,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,05AUG2016:15:00:00,1
34013,IN10036594,PENDINGCUS,NW000412,Fixed Line,Fixed Line,08AUG2016:08:53:52,0
34021,IN10036596,PENDINGCUS,NW000412,Fixed Line,Fixed Line,27OCT2016:12:48:43,62
34022,IN10036596,PENDINGCUS,NW000440,Fixed Line,Fixed - PBX,04NOV2016:14:57:16,0
34040,IN10036600,PENDINGCUS,EDC00010,Directory Services,Directory Services,09AUG2016:10:07:55,42
34050,IN10036602,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08AUG2016:15:27:17,15
34079,IN10036608,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,18OCT2016:10:59:55,39
34154,IN10036625,PENDINGCUS,NW000427,Email,Email,09NOV2016:11:55:44,19
34283,IN10036655,PENDINGCUS,ENT00014,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07AUG2016:11:45:42,0
34320,IN10036663,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08AUG2016:11:11:02,8
34457,IN10036695,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,11AUG2016:14:35:53,2
34477,IN10036699,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,10AUG2016:11:14:28,59
34513,IN10036707,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,11AUG2016:14:49:34,135
34514,IN10036707,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,24AUG2016:14:11:16,45
34515,IN10036707,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,25AUG2016:15:19:19,0
34547,IN10036712,PENDINGCUS,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,08AUG2016:15:43:19,0
34745,IN10036756,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,11AUG2016:15:51:12,168
34825,IN10036775,PENDINGCUS,ESI00028,Other Activities,Other - Security,10AUG2016:07:37:52,5
34831,IN10036776,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,25AUG2016:15:41:07,170
34836,IN10036777,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,26OCT2016:11:40:34,148
34894,IN10036788,PENDINGCUS,EU000203,Storage,Storage - File,10AUG2016:11:46:44,9
34899,IN10036789,PENDINGCUS,EU000203,Storage,Storage - File,10AUG2016:09:13:41,5
34913,IN10036792,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23AUG2016:10:22:57,0
34920,IN10036793,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,10AUG2016:10:43:29,38
34939,IN10036797,PENDINGCUS,NW000412,Fixed Line,Fixed Line,15AUG2016:11:38:34,1
35129,IN10036831,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,03NOV2016:11:51:08,1
35159,IN10036837,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,10AUG2016:09:28:13,9
35181,IN10036841,PENDINGCUS,EU000203,Storage,Storage - File,17AUG2016:13:10:33,180
35299,IN10036866,PENDINGCUS,EDC00003,Midrange,Midrange,11AUG2016:08:13:52,10
35304,IN10036867,PENDINGCUS,DC000152,Middleware,Middleware,10AUG2016:14:32:54,0
35329,IN10036872,PENDINGCUS,ITS00306,Other Activities,Other - Security,26SEP2016:13:25:36,1138
35330,IN10036872,PENDINGCUS,NW000417,GC WAN,GC WAN,27OCT2016:11:49:00,919
35331,IN10036872,PENDINGCUS,DC000113,Midrange,Midrange,28OCT2016:11:36:06,75
35360,IN10036877,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,10AUG2016:17:06:10,10
35388,IN10036884,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,11AUG2016:08:59:30,21
35389,IN10036884,PENDINGCUS,EDC00066,Other Activities,Other - Service Management,11AUG2016:09:19:37,20
35407,IN10036888,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,15AUG2016:12:37:15,27
35440,IN10036895,PENDINGCUS,NW000412,Fixed Line,Fixed Line,11AUG2016:07:43:18,10
35466,IN10036900,PENDINGCUS,EU000203,Storage,Storage - File,11AUG2016:14:23:04,192
35492,IN10036905,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30OCT2016:15:27:14,36
35536,IN10036913,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,14SEP2016:14:00:23,49
35578,IN10036921,PENDINGCUS,NW000433,GC WAN,GC WAN,11AUG2016:08:12:35,1
35603,IN10036926,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23AUG2016:11:12:43,10
35676,IN10036942,PENDINGCUS,NW000431,GC WAN,GC WAN,12AUG2016:14:45:29,3
35688,IN10036946,PENDINGCUS,SM000502,Other Activities,Other - Service Management,12AUG2016:07:18:38,21
35698,IN10036948,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,19SEP2016:12:10:58,1863
35731,IN10036955,PENDINGCUS,EU000202,Distributed Print,Distributed Print,11AUG2016:15:36:21,6
35813,IN10036973,PENDINGCUS,EU000203,Storage,Storage - File,12AUG2016:11:48:34,3
35837,IN10036978,PENDINGCUS,EU000202,Distributed Print,Distributed Print,12AUG2016:12:26:11,30
35857,IN10036982,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,30AUG2016:15:45:23,6
35925,IN10036999,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,16AUG2016:09:10:41,0
35926,IN10036999,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,16AUG2016:09:24:57,0
36162,IN10037050,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,16SEP2016:18:49:39,328
36163,IN10037050,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,27OCT2016:20:02:18,48
36347,IN10037091,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,15AUG2016:08:08:25,1
36419,IN10037109,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,15AUG2016:08:02:02,1
36482,IN10037124,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15AUG2016:09:42:57,5
36483,IN10037124,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,15AUG2016:14:07:03,0
36554,IN10037142,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30OCT2016:15:17:53,913
36555,IN10037142,PENDINGCUS,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,30OCT2016:15:20:27,913
36556,IN10037142,PENDINGCUS,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,10NOV2016:10:06:41,830
36557,IN10037142,PENDINGCUS,NW000407,Intra-building Network Services,IBN - GC LAN,07MAR2017:13:56:38,0
36584,IN10037147,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,07SEP2016:08:07:50,35
36593,IN10037149,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15AUG2016:17:05:26,0
36597,IN10037149,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,25AUG2016:14:39:47,15
36675,IN10037164,PENDINGCUS,NW000412,Fixed Line,Fixed Line,17AUG2016:06:51:46,0
36724,IN10037173,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,18AUG2016:09:19:56,1
36732,IN10037174,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,31AUG2016:08:15:27,136
36733,IN10037174,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02SEP2016:11:43:42,112
36734,IN10037174,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,09SEP2016:10:04:44,74
36735,IN10037174,PENDINGCUS,ITS00306,Other Activities,Other - Security,09SEP2016:10:06:01,74
36736,IN10037174,PENDINGCUS,EU000202,Distributed Print,Distributed Print,19SEP2016:10:06:35,14
36741,IN10037175,PENDINGCUS,NW000412,Fixed Line,Fixed Line,16AUG2016:10:24:20,82
36746,IN10037176,PENDINGCUS,NW000412,Fixed Line,Fixed Line,16AUG2016:11:40:52,0
36830,IN10037195,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,31AUG2016:08:30:47,11
36896,IN10037208,PENDINGCUS,ITS00322,Directory Services,Directory Services,17AUG2016:15:05:57,29
36957,IN10037222,PENDINGCUS,NW000412,Fixed Line,Fixed Line,24AUG2016:09:26:50,0
37011,IN10037235,PENDINGCUS,NW000417,GC WAN,GC WAN,16AUG2016:16:51:21,16
37051,IN10037244,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,17AUG2016:14:18:52,12
37090,IN10037253,PENDINGCUS,NW000417,GC WAN,GC WAN,16AUG2016:16:44:11,28
37132,IN10037261,PENDINGCUS,DC000163,Other Activities,Other - Service Management,16AUG2016:18:07:19,0
37202,IN10037277,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,18AUG2016:11:20:33,82
37296,IN10037293,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,17AUG2016:11:34:46,1
37322,IN10037298,PENDINGCUS,DC000113,Midrange,Midrange,23AUG2016:14:24:11,0
37358,IN10037305,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30AUG2016:09:40:33,135
37359,IN10037305,PENDINGCUS,EDC00074,Other Activities,Other - Security,30AUG2016:13:32:20,0
37386,IN10037310,PENDINGCUS,ENT00042,Intra-building Network Services,IBN - Data Centre Network,22AUG2016:13:14:08,30
37387,IN10037310,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,22AUG2016:14:35:09,19
37562,IN10037350,PENDINGCUS,NW000412,Fixed Line,Fixed Line,17AUG2016:19:00:49,21
37563,IN10037350,PENDINGCUS,NW000408,Fixed Line,Fixed - VoIP,17AUG2016:19:03:23,21
37578,IN10037353,PENDINGCUS,ENT00009,Mobile Devices,Mobile Devices,01SEP2016:15:57:37,5
37618,IN10037362,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,18AUG2016:09:01:32,28
37624,IN10037363,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,17AUG2016:18:53:41,7
37674,IN10037373,PENDINGCUS,NW000427,Email,Email,26AUG2016:08:27:16,8
37689,IN10037376,PENDINGCUS,NW000412,Fixed Line,Fixed Line,30AUG2016:16:15:52,0
37696,IN10037377,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,08SEP2016:09:00:00,35
37717,IN10037380,PENDINGCUS,EU000202,Distributed Print,Distributed Print,18AUG2016:12:08:17,3
37826,IN10037399,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,18AUG2016:14:09:21,0
37890,IN10037411,PENDINGCUS,NW000459,GC WAN,GC WAN,24AUG2016:14:09:20,0
37945,IN10037431,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,23AUG2016:08:37:15,0
38049,IN10037452,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,27OCT2016:10:52:33,0
38054,IN10037453,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,22AUG2016:11:00:17,2
38096,IN10037460,PENDINGCUS,NW000412,Fixed Line,Fixed Line,19AUG2016:11:11:05,37
38105,IN10037462,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,19AUG2016:17:30:18,20
38154,IN10037473,PENDINGCUS,EDC00009,Midrange,Midrange,24AUG2016:09:18:18,39
38155,IN10037473,PENDINGCUS,EDC00055,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,25AUG2016:13:30:59,25
38156,IN10037473,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,25AUG2016:14:08:26,24
38157,IN10037473,PENDINGCUS,ENT00015,Intra-building Network Services,IBN - Data Centre Network,25AUG2016:14:56:33,23
38158,IN10037473,PENDINGCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,26AUG2016:08:21:33,20
38188,IN10037479,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,21AUG2016:15:41:38,11
38189,IN10037479,PENDINGCUS,NW000420,Intra-building Network Services,Intra-building Network Services,22AUG2016:17:40:46,0
38198,IN10037479,PENDINGCUS,NW000459,GC WAN,GC WAN,07NOV2016:11:18:23,14
38339,IN10037516,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,25AUG2016:14:09:39,1
38464,IN10037545,PENDINGCUS,EU000203,Storage,Storage - File,22AUG2016:11:02:27,0
38785,IN10037620,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,25AUG2016:13:18:55,64
38794,IN10037622,PENDINGCUS,EU000203,Storage,Storage - File,22AUG2016:17:59:30,24
38808,IN10037625,PENDINGCUS,NW000412,Fixed Line,Fixed Line,24AUG2016:11:40:07,8
38861,IN10037635,PENDINGCUS,NW000417,GC WAN,GC WAN,23AUG2016:11:30:35,17
38893,IN10037640,PENDINGCUS,NW000412,Fixed Line,Fixed Line,25AUG2016:14:48:46,0
38936,IN10037649,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24AUG2016:11:28:22,610
38937,IN10037649,PENDINGCUS,NW000414,Contact Centre,Contact Centre,25AUG2016:14:48:47,0
39020,IN10037663,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,16OCT2016:14:14:13,4
39066,IN10037673,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,23AUG2016:11:19:09,1
39083,IN10037676,PENDINGCUS,ESI00028,Other Activities,Other - Security,23AUG2016:14:55:28,4
39144,IN10037691,PENDINGCUS,ENT00042,Intra-building Network Services,IBN - Data Centre Network,24AUG2016:09:06:56,340
39154,IN10037693,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,25AUG2016:08:27:47,26
39171,IN10037697,PENDINGCUS,NW000412,Fixed Line,Fixed Line,24AUG2016:14:47:13,28
39210,IN10037706,PENDINGCUS,ITS00307,Secure Remote Access,Secure Remote Access,25AUG2016:19:06:30,26
39221,IN10037708,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,25AUG2016:12:14:31,1040
39242,IN10037712,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,25AUG2016:09:40:26,0
39397,IN10037745,PENDINGCUS,NW000417,GC WAN,GC WAN,24AUG2016:13:57:33,24
39424,IN10037749,PENDINGCUS,DC000141,Middleware,Middleware,25AUG2016:15:11:53,79
39439,IN10037752,PENDINGCUS,EDC00010,Directory Services,Directory Services,29AUG2016:10:11:21,0
39502,IN10037767,PENDINGCUS,0,0,0,30AUG2016:09:37:55,0
39542,IN10037775,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,25AUG2016:10:10:05,12
39543,IN10037775,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,26AUG2016:10:48:37,1
39607,IN10037789,PENDINGCUS,NW000433,GC WAN,GC WAN,25AUG2016:09:32:11,1
39612,IN10037790,PENDINGCUS,NW000433,GC WAN,GC WAN,25AUG2016:09:30:36,1
39622,IN10037792,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,25AUG2016:09:30:12,1
39649,IN10037798,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,25AUG2016:15:30:06,13
39759,IN10037834,PENDINGCUS,EDC00003,Midrange,Midrange,08NOV2016:10:21:03,1120
40034,IN10037896,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,02SEP2016:09:11:47,10
40080,IN10037911,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,29AUG2016:12:47:04,60
40356,IN10037980,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,29AUG2016:11:14:24,7
40387,IN10037987,PENDINGCUS,NW000445,Intra-building Network Services,IBN - GC LAN,05JAN2017:09:20:53,7
40447,IN10038005,PENDINGCUS,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,30AUG2016:11:21:43,68
40458,IN10038007,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30AUG2016:15:05:39,3
40487,IN10038012,PENDINGCUS,ESI00028,Other Activities,Other - Security,30AUG2016:16:18:55,4
40525,IN10038020,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,30AUG2016:05:06:42,6
40617,IN10038040,PENDINGCUS,ITS00307,Secure Remote Access,Secure Remote Access,30AUG2016:16:18:40,3
40625,IN10038041,PENDINGCUS,DC000141,Middleware,Middleware,16NOV2016:09:39:24,254
40766,IN10038072,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09SEP2016:10:04:34,87
40800,IN10038078,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09SEP2016:10:09:23,15
40934,IN10038109,PENDINGCUS,ENT00045,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,01SEP2016:09:59:27,12
40966,IN10038116,PENDINGCUS,NW000437,Fixed Line,Fixed Line,02SEP2016:14:29:03,94
41189,IN10038169,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,08SEP2016:08:45:00,148
41201,IN10038172,PENDINGCUS,EU000202,Distributed Print,Distributed Print,01SEP2016:11:45:38,29
41218,IN10038176,PENDINGCUS,NW000412,Fixed Line,Fixed Line,06SEP2016:09:44:17,11
41246,IN10038183,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,19SEP2016:10:43:00,23
41260,IN10038185,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15NOV2016:15:40:01,3
41315,IN10038196,PENDINGCUS,EU000202,Distributed Print,Distributed Print,01SEP2016:14:01:38,0
41321,IN10038197,PENDINGCUS,NW000417,GC WAN,GC WAN,01SEP2016:14:03:10,0
41337,IN10038200,PENDINGCUS,EDC00009,Midrange,Midrange,02SEP2016:11:20:35,159
41374,IN10038207,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07SEP2016:08:28:56,5
41422,IN10038217,PENDINGCUS,EU000203,Storage,Storage - File,02SEP2016:08:59:47,0
41558,IN10038244,PENDINGCUS,0,0,0,02SEP2016:09:28:53,0
41597,IN10038252,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,28OCT2016:18:24:53,541
41620,IN10038256,PENDINGCUS,EDC00021,Middleware,Middleware,02SEP2016:15:32:58,143
41717,IN10038275,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),08SEP2016:11:50:45,8
41719,IN10038275,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,08SEP2016:11:52:16,8
41775,IN10038286,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,19SEP2016:16:02:26,93
42095,IN10038359,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,06SEP2016:12:20:06,0
42287,IN10038405,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,09SEP2016:14:24:25,33
42350,IN10038420,PENDINGCUS,NW000427,Email,Email,16SEP2016:10:08:18,6
42583,IN10038470,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09SEP2016:10:14:34,8
42640,IN10038480,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09SEP2016:10:17:40,38
42689,IN10038489,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15SEP2016:13:50:58,128
42690,IN10038489,PENDINGCUS,ENT00009,Mobile Devices,Mobile Devices,19SEP2016:10:07:41,111
42691,IN10038489,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,24SEP2016:20:38:12,57
